"","DONOR","RECIPIENT","SECTOR","MEASURE","CHANNEL","MODALITY","FLOW_TYPE","PRICE_BASE","MD_DIM","MD_ID","UNIT_MEASURE","BASE_PER","UNIT_MULT","obsTime","obsValue","OBS_STATUS","DECIMALS"
"1715","9OTH012","GTM","12263","100","_T","_T","D","Q","_T","0","USD","2023","6","2021",1.097844,"A","3"
"1716","9OTH012","GUY","12263","100","_T","_T","D","Q","_T","0","USD","2023","6","2021",0.121444,"A","3"
"1717","9OTH012","IND","12263","100","_T","_T","D","Q","_T","0","USD","2023","6","2021",73.440785,"A","3"
"1718","9OTH012","IDN","12263","100","_T","_T","D","Q","_T","0","USD","2023","6","2021",37.318057,"A","3"
"1719","9OTH012","KAZ","12263","100","_T","_T","D","Q","_T","0","USD","2023","6","2021",3.12676,"A","3"
"1720","9OTH012","KEN","12263","100","_T","_T","D","Q","_T","0","USD","2023","6","2021",30.409083,"A","3"
"1721","9OTH012","XKV","12263","100","_T","_T","D","Q","_T","0","USD","2023","6","2021",0.507057,"A","3"
"1722","9OTH012","LAO","12263","100","_T","_T","D","Q","_T","0","USD","2023","6","2021",0.096186,"A","3"
"1723","9OTH012","MDG","12263","100","_T","_T","D","Q","_T","0","USD","2023","6","2021",4.78934,"A","3"
"1724","9OTH012","MLI","12263","100","_T","_T","D","Q","_T","0","USD","2023","6","2021",0.603011,"A","3"
"1725","9OTH012","MNG","12263","100","_T","_T","D","Q","_T","0","USD","2023","6","2021",1.377713,"A","3"
"1726","9OTH012","LMICWB","12263","100","_T","_T","D","Q","_T","0","USD","2023","6","2007",124.762503,"A","3"
"1727","9OTH012","OLICWB","12263","100","_T","_T","D","Q","_T","0","USD","2023","6","2007",45.163149,"A","3"
"1728","9OTH012","HIPC","12263","100","_T","_T","D","Q","_T","0","USD","2023","6","2007",82.399219,"A","3"
"1729","9OTH012","FSCAC","12263","100","_T","_T","D","Q","_T","0","USD","2023","6","2007",120.209022,"A","3"
"1730","9OTH012","A","12263","100","_T","_T","D","Q","_T","0","USD","2023","6","2007",21.786158,"A","3"
"1731","9OTH012","A3","12263","100","_T","_T","D","Q","_T","0","USD","2023","6","2007",3.825208,"A","3"
"1732","9OTH012","A4","12263","100","_T","_T","D","Q","_T","0","USD","2023","6","2007",3.940772,"A","3"
"1733","9OTH012","A5","12263","100","_T","_T","D","Q","_T","0","USD","2023","6","2007",7.76598,"A","3"
"1734","9OTH012","A7","12263","100","_T","_T","D","Q","_T","0","USD","2023","6","2007",14.020178,"A","3"
"1735","9OTH012","E","12263","100","_T","_T","D","Q","_T","0","USD","2023","6","2007",9.535758,"A","3"
"1736","9OTH012","F","12263","100","_T","_T","D","Q","_T","0","USD","2023","6","2007",96.01526,"A","3"
"1737","9OTH012","F3","12263","100","_T","_T","D","Q","_T","0","USD","2023","6","2007",43.96362,"A","3"
"1738","9OTH012","F4","12263","100","_T","_T","D","Q","_T","0","USD","2023","6","2007",3.682754,"A","3"
"1739","9OTH012","F5","12263","100","_T","_T","D","Q","_T","0","USD","2023","6","2007",11.538713,"A","3"
"1740","9OTH012","F6","12263","100","_T","_T","D","Q","_T","0","USD","2023","6","2007",92.332506,"A","3"
"1741","9OTH012","F7","12263","100","_T","_T","D","Q","_T","0","USD","2023","6","2007",5.099633,"A","3"
"1742","9OTH012","F8","12263","100","_T","_T","D","Q","_T","0","USD","2023","6","2007",31.73054,"A","3"
"1743","9OTH012","F97","12263","100","_T","_T","D","Q","_T","0","USD","2023","6","2007",6.638829,"A","3"
"1744","9OTH012","O","12263","100","_T","_T","D","Q","_T","0","USD","2023","6","2007",2.008481,"A","3"
"1745","9OTH012","O7","12263","100","_T","_T","D","Q","_T","0","USD","2023","6","2007",1.555201,"A","3"
"1746","9OTH012","O_X","12263","100","_T","_T","D","Q","_T","0","USD","2023","6","2007",0.45328,"A","3"
"1747","9OTH012","S","12263","100","_T","_T","D","Q","_T","0","USD","2023","6","2007",135.56322,"A","3"
"1748","9OTH012","S4_S7","12263","100","_T","_T","D","Q","_T","0","USD","2023","6","2007",60.90934,"A","3"
"1749","ALLD","A4","12263","100","_T","_T","D","Q","_T","0","USD","2023","6","2023",0.314857,"A","3"
"1750","ALLD","S4_S7","12263","100","_T","_T","D","Q","_T","0","USD","2023","6","2023",361.400033,"A","3"
"1751","ALLD","F","12263","100","_T","_T","D","Q","_T","0","USD","2023","6","2023",380.856213,"A","3"
"1752","ALLD","UGA","12263","100","_T","_T","D","Q","_T","0","USD","2023","6","2023",20.09302,"A","3"
"1753","9OTH012","UZB","12263","100","_T","_T","D","Q","_T","0","USD","2023","6","2011",6.417052,"A","3"
"1754","9OTH012","VNM","12263","100","_T","_T","D","Q","_T","0","USD","2023","6","2011",11.191237,"A","3"
"1755","9OTH012","YEM","12263","100","_T","_T","D","Q","_T","0","USD","2023","6","2011",1.874484,"A","3"
"1756","9OTH012","ZMB","12263","100","_T","_T","D","Q","_T","0","USD","2023","6","2011",7.069781,"A","3"
"1757","9OTH012","ZWE","12263","100","_T","_T","D","Q","_T","0","USD","2023","6","2011",8.84692,"A","3"
"1758","9OTH012","LDC","12263","100","_T","_T","D","Q","_T","0","USD","2023","6","2011",118.20424,"A","3"
"1759","9OTH012","LLDC","12263","100","_T","_T","D","Q","_T","0","USD","2023","6","2011",119.323249,"A","3"
"1760","9OTH012","SIDS","12263","100","_T","_T","D","Q","_T","0","USD","2023","6","2011",16.486446,"A","3"
"1761","9OTH012","DPGC","12263","100","_T","_T","D","Q","_T","0","USD","2023","6","2011",454.510926,"A","3"
"1762","9OTH012","UMIC","12263","100","_T","_T","D","Q","_T","0","USD","2023","6","2011",171.020922,"A","3"
"1763","9OTH012","LMIC","12263","100","_T","_T","D","Q","_T","0","USD","2023","6","2011",155.96856,"A","3"
"1764","9OTH012","OLIC","12263","100","_T","_T","D","Q","_T","0","USD","2023","6","2011",9.317204,"A","3"
"1765","9OTH012","HICSWB","12263","100","_T","_T","D","Q","_T","0","USD","2023","6","2011",0.755065,"A","3"
"1766","9OTH012","UMICWB","12263","100","_T","_T","D","Q","_T","0","USD","2023","6","2011",188.500973,"A","3"
"1767","9OTH012","LMICWB","12263","100","_T","_T","D","Q","_T","0","USD","2023","6","2011",186.18936,"A","3"
"1768","9OTH012","OLICWB","12263","100","_T","_T","D","Q","_T","0","USD","2023","6","2011",79.065528,"A","3"
"1769","9OTH012","HIPC","12263","100","_T","_T","D","Q","_T","0","USD","2023","6","2011",91.188028,"A","3"
"1770","9OTH012","FSCAC","12263","100","_T","_T","D","Q","_T","0","USD","2023","6","2011",178.644626,"A","3"
"1771","9OTH012","A","12263","100","_T","_T","D","Q","_T","0","USD","2023","6","2011",30.131316,"A","3"
"1772","9OTH012","A3","12263","100","_T","_T","D","Q","_T","0","USD","2023","6","2011",5.423456,"A","3"
"1773","9OTH012","A4","12263","100","_T","_T","D","Q","_T","0","USD","2023","6","2011",8.717684,"A","3"
"1774","9OTH012","A5","12263","100","_T","_T","D","Q","_T","0","USD","2023","6","2011",14.14114,"A","3"
"1775","9OTH012","A7","12263","100","_T","_T","D","Q","_T","0","USD","2023","6","2011",15.990176,"A","3"
"1776","9OTH012","E","12263","100","_T","_T","D","Q","_T","0","USD","2023","6","2011",27.57417,"A","3"
"1777","9OTH012","F","12263","100","_T","_T","D","Q","_T","0","USD","2023","6","2011",118.850061,"A","3"
"1778","9OTH012","F3","12263","100","_T","_T","D","Q","_T","0","USD","2023","6","2011",77.267204,"A","3"
"1779","9OTH012","F4","12263","100","_T","_T","D","Q","_T","0","USD","2023","6","2011",1.924734,"A","3"
"1780","9OTH012","F5","12263","100","_T","_T","D","Q","_T","0","USD","2023","6","2011",8.377689,"A","3"
"1781","9OTH012","F6","12263","100","_T","_T","D","Q","_T","0","USD","2023","6","2011",116.925327,"A","3"
"1782","9OTH012","F7","12263","100","_T","_T","D","Q","_T","0","USD","2023","6","2011",1.991454,"A","3"
"1783","9OTH012","F8","12263","100","_T","_T","D","Q","_T","0","USD","2023","6","2011",29.28898,"A","3"
"1784","9OTH012","F97","12263","100","_T","_T","D","Q","_T","0","USD","2023","6","2011",8.729771,"A","3"
"1785","9OTH012","O","12263","100","_T","_T","D","Q","_T","0","USD","2023","6","2011",5.176732,"A","3"
"1786","9OTH012","O7","12263","100","_T","_T","D","Q","_T","0","USD","2023","6","2011",5.176732,"A","3"
"1787","9OTH012","S","12263","100","_T","_T","D","Q","_T","0","USD","2023","6","2011",272.778647,"A","3"
"1788","9OTH012","S4_S7","12263","100","_T","_T","D","Q","_T","0","USD","2023","6","2011",128.188422,"A","3"
"1789","9OTH012","S97","12263","100","_T","_T","D","Q","_T","0","USD","2023","6","2011",135.860454,"A","3"
"1790","ALLD","S_X","12263","100","_T","_T","D","Q","_T","0","USD","2023","6","2023",2.36529,"A","3"
"1791","ALLD","F3","12263","100","_T","_T","D","Q","_T","0","USD","2023","6","2023",215.410395,"A","3"
"1792","ALLD","F4","12263","100","_T","_T","D","Q","_T","0","USD","2023","6","2023",0.184579,"A","3"
"1793","ALLD","F8","12263","100","_T","_T","D","Q","_T","0","USD","2023","6","2023",93.181118,"A","3"
"1794","ALLD","F6_X","12263","100","_T","_T","D","Q","_T","0","USD","2023","6","2023",6.545227,"A","3"
"1795","ALLD","F3_X","12263","100","_T","_T","D","Q","_T","0","USD","2023","6","2023",1.581122,"A","3"
"1796","ALLD","ALB","12263","100","_T","_T","D","Q","_T","0","USD","2023","6","2023",0.02025,"A","3"
"1797","ALLD","OLIC","12263","100","_T","_T","D","Q","_T","0","USD","2023","6","2023",0.078311,"A","3"
"1798","ALLD","DZA","12263","100","_T","_T","D","Q","_T","0","USD","2023","6","2023",0.039844,"A","3"
"1799","ALLD","AGO","12263","100","_T","_T","D","Q","_T","0","USD","2023","6","2023",0.263399,"A","3"
"1800","ALLD","A3","12263","100","_T","_T","D","Q","_T","0","USD","2023","6","2023",1.495964,"A","3"
"1801","ALLD","UMICWB","12263","100","_T","_T","D","Q","_T","0","USD","2023","6","2022",227.354897,"A","3"
"1802","ALLD","A7","12263","100","_T","_T","D","Q","_T","0","USD","2023","6","2022",11.559676,"A","3"
"1803","ALLD","F97","12263","100","_T","_T","D","Q","_T","0","USD","2023","6","2022",0.883903,"A","3"
"1804","ALLD","F8","12263","100","_T","_T","D","Q","_T","0","USD","2023","6","2022",101.52025,"A","3"
"1805","ALLD","F_X","12263","100","_T","_T","D","Q","_T","0","USD","2023","6","2022",14.988168,"A","3"
"1806","ALLD","ETH","12263","100","_T","_T","D","Q","_T","0","USD","2023","6","2022",27.896318,"A","3"
"1807","ALLD","F97_X","12263","100","_T","_T","D","Q","_T","0","USD","2023","6","2022",0.666504,"A","3"
"1808","ALLD","SLV","12263","100","_T","_T","D","Q","_T","0","USD","2023","6","2022",0.071657,"A","3"
"1809","ALLD","SWZ","12263","100","_T","_T","D","Q","_T","0","USD","2023","6","2022",0.028259,"A","3"
"1810","ALLD","ERI","12263","100","_T","_T","D","Q","_T","0","USD","2023","6","2022",1.619861,"A","3"
"1811","ALLD","E","12263","100","_T","_T","D","Q","_T","0","USD","2023","6","2023",11.769946,"A","3"
"1812","ALLD","F7","12263","100","_T","_T","D","Q","_T","0","USD","2023","6","2023",25.813046,"A","3"
"1813","9OTH012","DPGC","12263","100","_T","_T","D","Q","_T","0","USD","2023","6","2019",588.148884,"A","3"
"1814","9OTH012","DPGC_X","12263","100","_T","_T","D","Q","_T","0","USD","2023","6","2019",1.985465,"A","3"
"1815","9OTH012","UMIC","12263","100","_T","_T","D","Q","_T","0","USD","2023","6","2019",68.945199,"A","3"
"1816","9OTH012","LMIC","12263","100","_T","_T","D","Q","_T","0","USD","2023","6","2019",293.985342,"A","3"
"1817","9OTH012","INC_X","12263","100","_T","_T","D","Q","_T","0","USD","2023","6","2019",27.753798,"A","3"
"1818","9OTH012","HICSWB","12263","100","_T","_T","D","Q","_T","0","USD","2023","6","2019",0.050694,"A","3"
"1819","9OTH012","UMICWB","12263","100","_T","_T","D","Q","_T","0","USD","2023","6","2019",71.334767,"A","3"
"1820","9OTH012","LMICWB","12263","100","_T","_T","D","Q","_T","0","USD","2023","6","2019",390.101928,"A","3"
"1821","9OTH012","OLICWB","12263","100","_T","_T","D","Q","_T","0","USD","2023","6","2019",98.907697,"A","3"
"1822","9OTH012","HIPC","12263","100","_T","_T","D","Q","_T","0","USD","2023","6","2019",117.69227,"A","3"
"1823","9OTH012","FSCAC","12263","100","_T","_T","D","Q","_T","0","USD","2023","6","2019",303.822527,"A","3"
"1824","9OTH012","A","12263","100","_T","_T","D","Q","_T","0","USD","2023","6","2019",22.799456,"A","3"
"1825","9OTH012","A3","12263","100","_T","_T","D","Q","_T","0","USD","2023","6","2019",4.841395,"A","3"
"1826","9OTH012","A4","12263","100","_T","_T","D","Q","_T","0","USD","2023","6","2019",2.182648,"A","3"
"1827","9OTH012","A5","12263","100","_T","_T","D","Q","_T","0","USD","2023","6","2019",7.024043,"A","3"
"1828","9OTH012","A7","12263","100","_T","_T","D","Q","_T","0","USD","2023","6","2019",12.229924,"A","3"
"1829","9OTH012","A_X","12263","100","_T","_T","D","Q","_T","0","USD","2023","6","2019",3.545489,"A","3"
"1830","9OTH012","E","12263","100","_T","_T","D","Q","_T","0","USD","2023","6","2019",2.942204,"A","3"
"1831","9OTH012","F","12263","100","_T","_T","D","Q","_T","0","USD","2023","6","2019",189.443902,"A","3"
"1832","9OTH012","F3","12263","100","_T","_T","D","Q","_T","0","USD","2023","6","2019",96.201473,"A","3"
"1833","9OTH012","F4","12263","100","_T","_T","D","Q","_T","0","USD","2023","6","2019",0.74448,"A","3"
"1834","9OTH012","F5","12263","100","_T","_T","D","Q","_T","0","USD","2023","6","2019",18.197241,"A","3"
"1835","9OTH012","F6","12263","100","_T","_T","D","Q","_T","0","USD","2023","6","2019",176.931982,"A","3"
"1836","9OTH012","F6_X","12263","100","_T","_T","D","Q","_T","0","USD","2023","6","2019",2.136946,"A","3"
"1837","9OTH012","F8","12263","100","_T","_T","D","Q","_T","0","USD","2023","6","2019",60.396322,"A","3"
"1838","9OTH012","F97","12263","100","_T","_T","D","Q","_T","0","USD","2023","6","2019",1.985465,"A","3"
"1839","9OTH012","F97_X","12263","100","_T","_T","D","Q","_T","0","USD","2023","6","2019",1.985465,"A","3"
"1840","9OTH012","F_X","12263","100","_T","_T","D","Q","_T","0","USD","2023","6","2019",11.76744,"A","3"
"1841","9OTH012","S","12263","100","_T","_T","D","Q","_T","0","USD","2023","6","2019",370.977857,"A","3"
"1842","9OTH012","S4_S7","12263","100","_T","_T","D","Q","_T","0","USD","2023","6","2019",256.42745,"A","3"
"1843","9OTH012","S7_X","12263","100","_T","_T","D","Q","_T","0","USD","2023","6","2019",1.965536,"A","3"
"1844","9OTH012","S97","12263","100","_T","_T","D","Q","_T","0","USD","2023","6","2019",112.564942,"A","3"
"1845","9OTH012","S97_X","12263","100","_T","_T","D","Q","_T","0","USD","2023","6","2019",4.367457,"A","3"
"1846","ALLD","O_X","12263","100","_T","_T","D","Q","_T","0","USD","2023","6","2023",0.214038,"A","3"
"1847","ALLD","S7_X","12263","100","_T","_T","D","Q","_T","0","USD","2023","6","2023",3.762327,"A","3"
"1848","ALLD","DPGC_X","12263","100","_T","_T","D","Q","_T","0","USD","2023","6","2023",115.602593,"A","3"
"1849","ALLD","LAO","12263","100","_T","_T","D","Q","_T","0","USD","2023","6","2023",0.426267,"A","3"
"1850","ALLD","PAK","12263","100","_T","_T","D","Q","_T","0","USD","2023","6","2023",111.890488,"A","3"
"1851","ALLD","TGO","12263","100","_T","_T","D","Q","_T","0","USD","2023","6","2023",1.623468,"A","3"
"1852","9OTH012","VNM","12263","100","_T","_T","D","Q","_T","0","USD","2023","6","2007",3.235479,"A","3"
"1853","9OTH012","YEM","12263","100","_T","_T","D","Q","_T","0","USD","2023","6","2007",1.05368,"A","3"
"1854","9OTH012","ZMB","12263","100","_T","_T","D","Q","_T","0","USD","2023","6","2007",9.311613,"A","3"
"1855","9OTH012","ZWE","12263","100","_T","_T","D","Q","_T","0","USD","2023","6","2007",3.79901,"A","3"
"1856","9OTH012","LDC","12263","100","_T","_T","D","Q","_T","0","USD","2023","6","2007",89.532762,"A","3"
"1857","9OTH012","LLDC","12263","100","_T","_T","D","Q","_T","0","USD","2023","6","2007",59.127853,"A","3"
"1858","9OTH012","SIDS","12263","100","_T","_T","D","Q","_T","0","USD","2023","6","2007",6.904522,"A","3"
"1859","9OTH012","DPGC","12263","100","_T","_T","D","Q","_T","0","USD","2023","6","2007",264.908877,"A","3"
"1860","9OTH012","UMIC","12263","100","_T","_T","D","Q","_T","0","USD","2023","6","2007",92.953213,"A","3"
"1861","9OTH012","LMIC","12263","100","_T","_T","D","Q","_T","0","USD","2023","6","2007",80.602588,"A","3"
"1862","9OTH012","OLIC","12263","100","_T","_T","D","Q","_T","0","USD","2023","6","2007",1.367034,"A","3"
"1863","9OTH012","INC_X","12263","100","_T","_T","D","Q","_T","0","USD","2023","6","2007",0.45328,"A","3"
"1864","9OTH012","HICSWB","12263","100","_T","_T","D","Q","_T","0","USD","2023","6","2007",0.367378,"A","3"
"1865","9OTH012","UMICWB","12263","100","_T","_T","D","Q","_T","0","USD","2023","6","2007",94.162567,"A","3"
"1866","ALLD","SRB","12263","100","_T","_T","D","Q","_T","0","USD","2023","6","2022",0.009057,"A","3"
"1867","ALLD","VUT","12263","100","_T","_T","D","Q","_T","0","USD","2023","6","2022",0.031195,"A","3"
"1868","ALLD","SLB","12263","100","_T","_T","D","Q","_T","0","USD","2023","6","2022",0.599791,"A","3"
"1869","9OTH012","SIDS","12263","100","_T","_T","D","Q","_T","0","USD","2023","6","2013",21.91444,"A","3"
"1870","9OTH012","DPGC","12263","100","_T","_T","D","Q","_T","0","USD","2023","6","2013",819.880667,"A","3"
"1871","9OTH012","UMIC","12263","100","_T","_T","D","Q","_T","0","USD","2023","6","2013",144.600505,"A","3"
"1872","9OTH012","LMIC","12263","100","_T","_T","D","Q","_T","0","USD","2023","6","2013",378.273851,"A","3"
"1873","ALLD","S4_X","12263","100","_T","_T","D","Q","_T","0","USD","2023","6","2023",2.856287,"A","3"
"1874","ALLD","F97","12263","100","_T","_T","D","Q","_T","0","USD","2023","6","2023",0.981803,"A","3"
"1875","ALLD","F97_X","12263","100","_T","_T","D","Q","_T","0","USD","2023","6","2023",0.762746,"A","3"
"1876","ALLD","S","12263","100","_T","_T","D","Q","_T","0","USD","2023","6","2023",596.233983,"A","3"
"1877","ALLD","O","12263","100","_T","_T","D","Q","_T","0","USD","2023","6","2023",2.234562,"A","3"
"1878","ALLD","LDC","12263","100","_T","_T","D","Q","_T","0","USD","2023","6","2023",311.59735,"A","3"
"1879","ALLD","F5","12263","100","_T","_T","D","Q","_T","0","USD","2023","6","2023",30.544213,"A","3"
"1880","ALLD","DPGC","12263","100","_T","_T","D","Q","_T","0","USD","2023","6","2023",1112.182126,"A","3"
"1881","ALLD","MOZ","12263","100","_T","_T","D","Q","_T","0","USD","2023","6","2023",28.213135,"A","3"
"1882","ALLD","LMIC","12263","100","_T","_T","D","Q","_T","0","USD","2023","6","2023",509.129614,"A","3"
"1883","ALLD","MMR","12263","100","_T","_T","D","Q","_T","0","USD","2023","6","2023",38.770626,"A","3"
"1884","ALLD","TJK","12263","100","_T","_T","D","Q","_T","0","USD","2023","6","2023",10.173679,"A","3"
"1885","ALLD","SDN","12263","100","_T","_T","D","Q","_T","0","USD","2023","6","2023",2.365531,"A","3"
"1886","ALLD","NAM","12263","100","_T","_T","D","Q","_T","0","USD","2023","6","2023",0.043969,"A","3"
"1887","ALLD","SYR","12263","100","_T","_T","D","Q","_T","0","USD","2023","6","2023",0.032822,"A","3"
"1888","ALLD","LKA","12263","100","_T","_T","D","Q","_T","0","USD","2023","6","2023",4.084498,"A","3"
"1889","ALLD","SUR","12263","100","_T","_T","D","Q","_T","0","USD","2023","6","2023",0.008375,"A","3"
"1890","ALLD","AZE","12263","100","_T","_T","D","Q","_T","0","USD","2023","6","2022",0.088365,"A","3"
"1891","ALLD","BGD","12263","100","_T","_T","D","Q","_T","0","USD","2023","6","2022",82.74002,"A","3"
"1892","ALLD","BLR","12263","100","_T","_T","D","Q","_T","0","USD","2023","6","2022",0.016431,"A","3"
"1893","ALLD","BLZ","12263","100","_T","_T","D","Q","_T","0","USD","2023","6","2022",0.006559,"A","3"
"1894","ALLD","BEN","12263","100","_T","_T","D","Q","_T","0","USD","2023","6","2022",2.556181,"A","3"
"1895","ALLD","CRI","12263","100","_T","_T","D","Q","_T","0","USD","2023","6","2022",0.008256,"A","3"
"1896","ALLD","MEX","12263","100","_T","_T","D","Q","_T","0","USD","2023","6","2022",0.029525,"A","3"
"1897","ALLD","A_X","12263","100","_T","_T","D","Q","_T","0","USD","2023","6","2023",3.031355,"A","3"
"1898","ALLD","A7","12263","100","_T","_T","D","Q","_T","0","USD","2023","6","2023",0.642653,"A","3"
"1899","ALLD","E_X","12263","100","_T","_T","D","Q","_T","0","USD","2023","6","2023",1.640097,"A","3"
"1900","ALLD","O7","12263","100","_T","_T","D","Q","_T","0","USD","2023","6","2023",1.899166,"A","3"
"1901","ALLD","O8","12263","100","_T","_T","D","Q","_T","0","USD","2023","6","2023",0.051526,"A","3"
"1902","ALLD","S97_X","12263","100","_T","_T","D","Q","_T","0","USD","2023","6","2023",2.661441,"A","3"
"1903","ALLD","F6","12263","100","_T","_T","D","Q","_T","0","USD","2023","6","2023",371.493999,"A","3"
"1904","ALLD","O9","12263","100","_T","_T","D","Q","_T","0","USD","2023","6","2023",0.069832,"A","3"
"1905","ALLD","F5_X","12263","100","_T","_T","D","Q","_T","0","USD","2023","6","2023",1.946367,"A","3"
"1906","9OTH012","FSCAC","12263","100","_T","_T","D","Q","_T","0","USD","2023","6","2015",296.328692,"A","3"
"1907","9OTH012","A","12263","100","_T","_T","D","Q","_T","0","USD","2023","6","2015",17.814297,"A","3"
"1908","9OTH012","A3","12263","100","_T","_T","D","Q","_T","0","USD","2023","6","2015",1.968215,"A","3"
"1909","9OTH012","A4","12263","100","_T","_T","D","Q","_T","0","USD","2023","6","2015",7.215877,"A","3"
"1910","9OTH012","A5","12263","100","_T","_T","D","Q","_T","0","USD","2023","6","2015",9.184092,"A","3"
"1911","9OTH012","A7","12263","100","_T","_T","D","Q","_T","0","USD","2023","6","2015",8.630205,"A","3"
"1912","9OTH012","E","12263","100","_T","_T","D","Q","_T","0","USD","2023","6","2015",10.815286,"A","3"
"1913","9OTH012","F","12263","100","_T","_T","D","Q","_T","0","USD","2023","6","2015",198.562159,"A","3"
"1914","9OTH012","F3","12263","100","_T","_T","D","Q","_T","0","USD","2023","6","2015",107.662303,"A","3"
"1915","9OTH012","F4","12263","100","_T","_T","D","Q","_T","0","USD","2023","6","2015",0.818108,"A","3"
"1916","9OTH012","F5","12263","100","_T","_T","D","Q","_T","0","USD","2023","6","2015",23.711075,"A","3"
"1917","9OTH012","F6","12263","100","_T","_T","D","Q","_T","0","USD","2023","6","2015",196.473911,"A","3"
"1918","9OTH012","F7","12263","100","_T","_T","D","Q","_T","0","USD","2023","6","2015",0.392201,"A","3"
"1919","9OTH012","F8","12263","100","_T","_T","D","Q","_T","0","USD","2023","6","2015",64.708332,"A","3"
"1920","9OTH012","F97","12263","100","_T","_T","D","Q","_T","0","USD","2023","6","2015",11.606609,"A","3"
"1921","9OTH012","F97_X","12263","100","_T","_T","D","Q","_T","0","USD","2023","6","2015",3.826064,"A","3"
"1922","9OTH012","F_X","12263","100","_T","_T","D","Q","_T","0","USD","2023","6","2015",1.27014,"A","3"
"1923","9OTH012","O","12263","100","_T","_T","D","Q","_T","0","USD","2023","6","2015",9.838187,"A","3"
"1924","9OTH012","O7","12263","100","_T","_T","D","Q","_T","0","USD","2023","6","2015",8.951147,"A","3"
"1925","9OTH012","O_X","12263","100","_T","_T","D","Q","_T","0","USD","2023","6","2015",0.88704,"A","3"
"1926","9OTH012","S","12263","100","_T","_T","D","Q","_T","0","USD","2023","6","2015",319.468786,"A","3"
"1927","9OTH012","S4_S7","12263","100","_T","_T","D","Q","_T","0","USD","2023","6","2015",215.527016,"A","3"
"1928","9OTH012","S97","12263","100","_T","_T","D","Q","_T","0","USD","2023","6","2015",92.335161,"A","3"
"1929","ALLD","F_X","12263","100","_T","_T","D","Q","_T","0","USD","2023","6","2023",9.177635,"A","3"
"1930","ALLD","A","12263","100","_T","_T","D","Q","_T","0","USD","2023","6","2023",5.484829,"A","3"
"1931","ALLD","OLICWB","12263","100","_T","_T","D","Q","_T","0","USD","2023","6","2023",151.275113,"A","3"
"1932","ALLD","INC_X","12263","100","_T","_T","D","Q","_T","0","USD","2023","6","2023",152.146525,"A","3"
"1933","ALLD","LMICWB","12263","100","_T","_T","D","Q","_T","0","USD","2023","6","2023",659.099552,"A","3"
"1934","ALLD","AFG","12263","100","_T","_T","D","Q","_T","0","USD","2023","6","2023",5.308446,"A","3"
"1935","ALLD","TUR","12263","100","_T","_T","D","Q","_T","0","USD","2023","6","2023",0.005155,"A","3"
"1936","9OTH012","O","12263","100","_T","_T","D","Q","_T","0","USD","2023","6","2023",0.18004,"A","3"
"1937","9OTH012","O7","12263","100","_T","_T","D","Q","_T","0","USD","2023","6","2023",0.18004,"A","3"
"1938","9OTH012","S","12263","100","_T","_T","D","Q","_T","0","USD","2023","6","2023",451.00244,"A","3"
"1939","9OTH012","S4_S7","12263","100","_T","_T","D","Q","_T","0","USD","2023","6","2023",264.075704,"A","3"
"1940","9OTH012","S7_X","12263","100","_T","_T","D","Q","_T","0","USD","2023","6","2023",3.183833,"A","3"
"1941","9OTH012","S97","12263","100","_T","_T","D","Q","_T","0","USD","2023","6","2023",186.926736,"A","3"
"1942","9OTH012","S97_X","12263","100","_T","_T","D","Q","_T","0","USD","2023","6","2023",1.808082,"A","3"
"1943","ALLD","INCWB_X","12263","100","_T","_T","D","Q","_T","0","USD","2023","6","2023",0.239406,"A","3"
"1944","ALLD","S97","12263","100","_T","_T","D","Q","_T","0","USD","2023","6","2023",231.486857,"A","3"
"1945","ALLD","HIPC","12263","100","_T","_T","D","Q","_T","0","USD","2023","6","2023",200.532362,"A","3"
"1946","ALLD","FSCAC","12263","100","_T","_T","D","Q","_T","0","USD","2023","6","2023",585.176967,"A","3"
"1947","ALLD","A5","12263","100","_T","_T","D","Q","_T","0","USD","2023","6","2023",1.810821,"A","3"
"1948","ALLD","KHM","12263","100","_T","_T","D","Q","_T","0","USD","2023","6","2023",5.205181,"A","3"
"1949","ALLD","BRA","12263","100","_T","_T","D","Q","_T","0","USD","2023","6","2023",0.106964,"A","3"
"1950","ALLD","CAF","12263","100","_T","_T","D","Q","_T","0","USD","2023","6","2023",0.031905,"A","3"
"1951","ALLD","CPV","12263","100","_T","_T","D","Q","_T","0","USD","2023","6","2023",0.036424,"A","3"
"1952","ALLD","HICSWB","12263","100","_T","_T","D","Q","_T","0","USD","2023","6","2023",0.044032,"A","3"
"1953","ALLD","BDI","12263","100","_T","_T","D","Q","_T","0","USD","2023","6","2023",0.025537,"A","3"
"1954","ALLD","BFA","12263","100","_T","_T","D","Q","_T","0","USD","2023","6","2023",4.637293,"A","3"
"1955","ALLD","CMR","12263","100","_T","_T","D","Q","_T","0","USD","2023","6","2023",8.15362,"A","3"
"1956","ALLD","S","12263","100","_T","_T","D","Q","_T","0","USD","2023","6","2022",664.246019,"A","3"
"1957","ALLD","OLICWB","12263","100","_T","_T","D","Q","_T","0","USD","2023","6","2022",113.689829,"A","3"
"1958","ALLD","E","12263","100","_T","_T","D","Q","_T","0","USD","2023","6","2022",8.679129,"A","3"
"1959","ALLD","O7","12263","100","_T","_T","D","Q","_T","0","USD","2023","6","2022",1.604804,"A","3"
