Country,name,SubDiv,Year,icd,Cause,cause1,Sex,Frmat,Deaths1,Deaths2,Deaths3,Deaths4,Deaths5,Deaths6,Deaths7,Deaths8,Deaths9,Deaths10,Deaths11,Deaths12,Deaths13,Deaths14,Deaths15,Deaths16,Deaths17,Deaths18,Deaths19,Deaths20,Deaths21,Deaths22,Deaths23,Deaths24,Deaths25,Deaths26
4012,Azerbaijan,,2002,101,1000,tot,2,01,22121,629,266,133,61,53,214,114,159,197,239,288,383,554,609,743,610,1889,3068,3546,2862,2007,3497,,,0
4012,Azerbaijan,,2002,101,,ill,1,01,618,9,2,3,4,1,2,4,4,10,32,32,34,44,27,31,22,35,66,68,57,40,91,,,0
4012,Azerbaijan,,2002,101,,ill,2,01,615,14,2,3,1,0,3,3,1,5,9,5,3,8,7,7,3,11,32,60,87,102,249,,,0
4012,Azerbaijan,,2002,101,1005,TB,1,01,807,0,0,1,2,1,2,0,8,63,93,91,121,118,97,45,30,51,45,28,6,4,1,,,0
4012,Azerbaijan,,2002,101,1005,TB,2,01,190,0,0,3,2,1,1,4,8,22,21,17,20,12,15,9,3,13,11,12,8,5,3,,,0
4012,Azerbaijan,,2002,101,1006,TB,1,01,12,0,0,0,1,0,1,0,0,1,0,2,1,0,1,0,0,0,3,1,1,0,0,,,0
4012,Azerbaijan,,2002,101,1006,TB,2,01,10,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,3,0,1,2,0,,,0
4012,Azerbaijan,,2002,101,1020,HIV,1,01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
4012,Azerbaijan,,2002,101,1020,HIV,2,01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
4012,Azerbaijan,,2003,101,1000,tot,1,01,25760,774,320,158,72,67,226,191,300,382,456,550,813,1195,1414,1562,1244,2559,4140,4299,2802,1126,1110,,,0
4012,Azerbaijan,,2003,101,1000,tot,2,01,23619,601,304,124,72,49,194,146,163,194,208,283,428,640,721,793,725,1791,3300,3873,3216,2265,3529,,,0
4012,Azerbaijan,,2003,101,,ill,1,01,595,6,2,0,0,0,2,2,7,9,26,29,31,42,28,35,26,41,49,61,71,39,89,,,0
4012,Azerbaijan,,2003,101,,ill,2,01,651,4,3,2,0,0,1,2,6,7,2,3,3,8,10,11,2,18,28,65,100,107,269,,,0
4012,Azerbaijan,,2003,101,1005,TB,1,01,720,0,0,0,2,1,0,2,13,49,90,94,95,93,78,58,23,44,45,15,13,2,3,,,0
4012,Azerbaijan,,2003,101,1005,TB,2,01,202,0,0,0,0,0,0,3,8,16,17,22,22,23,14,12,8,14,18,15,6,2,2,,,0
4012,Azerbaijan,,2003,101,1006,TB,1,01,27,0,0,0,0,0,1,0,2,4,3,3,3,6,2,0,1,1,0,1,0,0,0,,,0
4012,Azerbaijan,,2003,101,1006,TB,2,01,21,0,0,0,0,0,0,2,2,0,2,2,3,1,2,0,1,3,1,2,0,0,0,,,0
4012,Azerbaijan,,2003,101,1020,HIV,1,01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
4012,Azerbaijan,,2003,101,1020,HIV,2,01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
4012,Azerbaijan,,2004,101,1000,tot,1,01,26039,882,260,119,72,45,183,191,252,376,414,620,824,1236,1533,1549,1488,2089,4285,4207,3141,1216,1057,,,0
4012,Azerbaijan,,2004,101,1000,tot,2,01,23529,692,192,97,48,37,135,102,143,161,189,259,396,609,704,863,835,1364,3361,3862,3599,2508,3373,,,0
4012,Azerbaijan,,2004,101,,ill,1,01,857,16,22,7,9,2,7,9,9,19,48,74,50,52,44,43,24,21,63,72,102,62,102,,,0
4012,Azerbaijan,,2004,101,,ill,2,01,756,35,7,2,1,2,5,6,6,4,3,6,15,12,16,13,12,13,39,49,115,121,274,,,0
4012,Azerbaijan,,2004,101,1005,TB,1,01,659,0,1,0,0,0,0,1,6,27,71,89,89,101,72,53,38,38,37,20,7,7,2,,,0
4012,Azerbaijan,,2004,101,1005,TB,2,01,139,0,1,0,0,0,0,1,5,12,15,13,14,20,13,8,5,5,8,5,5,3,6,,,0
4012,Azerbaijan,,2004,101,1006,TB,1,01,11,1,1,0,0,0,0,2,1,2,0,2,0,1,0,0,0,0,1,0,0,0,0,,,0
4012,Azerbaijan,,2004,101,1006,TB,2,01,4,0,0,1,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,,,0
4012,Azerbaijan,,2004,101,1020,HIV,1,01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
4012,Azerbaijan,,2004,101,1020,HIV,2,01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
4018,Belarus,,2002,101,1000,tot,1,01,77583,397,69,33,31,39,98,147,466,911,1386,1719,2568,4114,5094,6396,5214,9557,10210,12151,8415,4209,4132,,,227
4018,Belarus,,2002,101,1000,tot,2,01,69075,298,46,29,24,14,74,71,187,259,315,445,611,1098,1587,2255,2337,4674,6604,10471,13434,9740,14445,,,57
4018,Belarus,,2002,101,,ill,1,01,3997,36,4,1,1,3,3,3,17,33,41,65,78,152,182,165,132,230,144,165,212,823,1485,,,22
4018,Belarus,,2002,101,,ill,2,01,10713,23,4,0,0,0,0,1,2,7,10,16,22,20,32,62,57,83,91,133,512,2657,6974,,,7
4018,Belarus,,2002,101,1005,TB,1,01,777,0,0,0,0,0,0,0,1,6,22,32,76,126,134,120,85,77,42,29,16,2,4,,,5
4018,Belarus,,2002,101,1005,TB,2,01,100,0,0,0,0,0,0,0,0,1,5,9,10,17,9,10,8,6,4,4,12,3,0,,,2
4018,Belarus,,2002,101,1006,TB,1,01,38,0,0,0,0,0,0,0,0,1,3,2,3,6,4,4,5,3,1,3,1,1,0,,,1
4018,Belarus,,2002,101,1006,TB,2,01,23,0,0,0,0,0,0,0,0,1,0,1,4,3,2,2,1,3,1,3,1,1,0,,,0
4018,Belarus,,2002,101,1020,HIV,1,01,22,0,0,0,0,0,0,0,0,2,10,8,2,0,0,0,0,0,0,0,0,0,0,,,0
4018,Belarus,,2002,101,1020,HIV,2,01,5,0,0,0,0,0,0,0,0,0,2,1,0,0,1,0,0,1,0,0,0,0,0,,,0
4018,Belarus,,2003,101,1000,tot,1,01,76023,409,44,35,21,16,89,103,459,915,1303,1734,2421,3809,5202,6283,5394,8522,10159,11458,8952,4672,3864,,,159
4018,Belarus,,2003,101,1000,tot,2,01,67180,276,37,21,10,14,47,56,148,218,273,441,651,1086,1584,2165,2355,4029,6476,10055,13304,10637,13258,,,39
4018,Belarus,,2003,101,,ill,1,01,4237,32,1,0,0,0,0,2,9,26,52,67,96,142,200,226,183,201,181,162,176,967,1495,,,19
4018,Belarus,,2003,101,,ill,2,01,10867,33,3,2,0,0,3,2,6,17,13,20,13,24,48,53,69,59,91,107,410,3019,6872,,,3
4018,Belarus,,2003,101,1005,TB,1,01,864,0,0,0,0,0,0,0,3,7,27,61,103,139,154,136,73,72,45,17,14,6,3,,,4
4018,Belarus,,2003,101,1005,TB,2,01,104,0,0,0,0,0,0,0,0,0,3,8,23,18,12,11,5,8,4,8,2,2,0,,,0
4018,Belarus,,2003,101,1006,TB,1,01,49,0,0,0,0,0,0,0,0,1,3,3,3,8,5,11,5,4,2,3,1,0,0,,,0
4018,Belarus,,2003,101,1006,TB,2,01,10,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,0,0,3,1,1,0,0,,,0
4018,Belarus,,2003,101,1020,HIV,1,01,41,0,0,0,0,0,0,0,0,2,13,16,6,4,0,0,0,0,0,0,0,0,0,,,0
4018,Belarus,,2003,101,1020,HIV,2,01,15,0,0,0,0,0,1,0,0,2,4,6,1,0,1,0,0,0,0,0,0,0,0,,,0
4018,Belarus,,2007,101,1000,tot,1,01,69698,309,39,25,20,12,63,92,365,824,1160,1528,1926,2884,4777,5709,6807,5565,8842,9143,9851,6027,3637,,,93
4018,Belarus,,2007,101,1000,tot,2,01,63295,225,28,16,13,6,44,48,127,210,289,362,557,836,1494,1987,2961,2532,5422,7938,12360,13490,12327,,,23
4018,Belarus,,2007,101,,ill,1,01,4215,41,1,1,1,0,0,2,8,23,31,54,81,101,147,174,197,135,200,148,224,1346,1290,,,10
4018,Belarus,,2007,101,,ill,2,01,11380,15,2,0,0,0,4,1,2,5,9,12,18,19,27,48,65,64,74,78,287,4216,6430,,,4
4018,Belarus,,2007,101,1005,TB,1,01,680,0,0,0,0,0,0,0,0,10,19,58,63,98,124,104,96,50,27,18,8,2,0,,,3
4018,Belarus,,2007,101,1005,TB,2,01,110,0,0,0,0,0,0,0,0,6,7,10,14,17,11,11,8,3,5,3,8,6,1,,,0
4018,Belarus,,2007,101,1006,TB,1,01,80,0,0,0,0,0,0,0,1,1,1,8,8,7,17,16,9,3,2,4,3,0,0,,,0
4018,Belarus,,2007,101,1006,TB,2,01,20,0,0,0,0,0,0,0,0,1,2,1,1,1,2,2,0,2,1,2,2,1,2,,,0
4018,Belarus,,2007,101,1020,HIV,1,01,111,1,0,0,0,0,1,0,0,1,17,41,34,10,4,0,2,0,0,0,0,0,0,,,0
4018,Belarus,,2007,101,1020,HIV,2,01,34,0,0,0,0,0,0,0,0,2,9,13,6,1,0,2,1,0,0,0,0,0,0,,,0
4018,Belarus,,2008,101,1000,tot,1,01,70413,295,26,23,19,13,58,56,328,768,1043,1562,2023,2815,4665,5992,7022,6250,8048,9416,9454,6627,3853,,,57
4018,Belarus,,2008,101,1000,tot,2,01,63466,188,25,11,7,13,30,34,95,179,289,369,555,782,1416,2123,2806,2854,4790,8062,11789,13881,13145,,,23
4018,Belarus,,2008,101,,ill,1,01,4548,34,1,1,0,0,1,1,7,21,31,64,85,104,138,169,190,144,177,156,222,1619,1369,,,14
4018,Belarus,,2008,101,,ill,2,01,12221,25,3,1,0,1,2,4,2,4,9,17,10,18,36,38,60,53,75,100,264,4567,6927,,,5
4018,Belarus,,2008,101,1005,TB,1,01,607,0,0,0,0,0,0,0,0,7,15,42,64,71,123,134,65,31,26,16,4,4,2,,,3
4018,Belarus,,2008,101,1005,TB,2,01,101,0,0,0,0,0,0,0,0,5,10,12,6,7,10,12,8,6,2,10,4,6,3,,,0
4018,Belarus,,2008,101,1006,TB,1,01,102,1,0,0,0,0,0,0,0,0,8,5,10,14,15,11,17,6,3,4,3,3,2,,,0
4018,Belarus,,2008,101,1006,TB,2,01,21,0,0,1,0,0,0,0,0,0,1,3,4,2,0,2,1,2,0,4,1,0,0,,,0
4018,Belarus,,2008,101,1020,HIV,1,01,131,0,0,0,0,0,0,0,0,2,15,53,33,16,9,2,1,0,0,0,0,0,0,,,0
4018,Belarus,,2008,101,1020,HIV,2,01,51,0,0,0,0,0,0,0,0,3,11,17,10,7,0,2,0,1,0,0,0,0,0,,,0
4018,Belarus,,2009,101,1000,tot,1,01,70565,301,37,32,6,20,77,65,281,767,1069,1450,1953,2753,4585,6050,7005,7093,7031,9788,9042,6926,4172,,,62
4018,Belarus,,2009,101,1000,tot,2,01,64532,210,31,18,5,7,39,38,92,191,285,451,579,779,1377,2113,2902,3032,4230,8210,11609,14153,14164,,,17
4018,Belarus,,2009,101,,ill,1,01,3996,20,0,1,0,0,2,1,5,17,19,44,61,75,103,138,137,136,118,126,167,1498,1314,,,14
4018,Belarus,,2009,101,,ill,2,01,11366,15,1,0,0,1,0,0,3,5,4,19,15,19,23,32,49,47,55,63,182,4197,6632,,,4
4018,Belarus,,2009,101,1005,TB,1,01,548,0,0,0,0,0,0,0,0,4,13,36,49,79,101,99,71,39,21,18,12,5,1,,,0
4018,Belarus,,2009,101,1005,TB,2,01,107,0,0,0,0,0,0,0,0,3,4,6,15,10,12,10,9,7,8,4,11,7,1,,,0
4018,Belarus,,2009,101,1006,TB,1,01,84,0,0,0,0,0,0,0,0,1,3,8,9,10,16,16,10,3,2,1,4,1,0,,,0
4018,Belarus,,2009,101,1006,TB,2,01,25,0,0,0,0,0,0,0,0,0,1,1,4,1,1,0,5,1,0,4,2,2,2,,,1
4018,Belarus,,2009,101,1020,HIV,1,01,186,0,0,0,0,0,0,0,0,0,21,58,66,21,10,6,2,1,1,0,0,0,0,,,0
4018,Belarus,,2009,101,1020,HIV,2,01,60,1,0,0,0,0,0,0,0,4,10,19,16,3,3,2,2,0,0,0,0,0,0,,,0
4018,Belarus,,2010,101,1000,tot,1,01,71789,235,26,19,16,20,62,57,302,751,1061,1491,1991,2797,4461,6394,7121,8062,6424,10056,8570,7503,4327,,,43
4018,Belarus,,2010,101,1000,tot,2,01,65343,194,28,13,15,14,39,39,105,147,259,429,570,811,1327,2089,2950,3333,3782,8198,10880,14719,15391,,,11
4018,Belarus,,2010,101,,ill,1,01,3851,23,0,0,0,0,0,0,3,10,17,29,49,54,85,130,117,125,68,120,121,1642,1249,,,9
4018,Belarus,,2010,101,,ill,2,01,11638,20,0,2,0,0,1,0,0,3,7,13,8,17,13,16,34,26,29,58,144,4119,7125,,,3
4018,Belarus,,2010,101,1005,TB,1,01,573,0,0,0,0,0,0,0,0,7,24,41,45,94,90,109,84,37,17,15,6,3,1,,,0
4018,Belarus,,2010,101,1005,TB,2,01,91,0,0,0,0,0,0,0,0,0,5,11,17,16,8,6,5,4,6,2,5,4,2,,,0
4018,Belarus,,2010,101,1006,TB,1,01,84,0,0,0,0,0,0,0,0,0,0,6,5,7,14,18,14,13,3,4,0,0,0,,,0
4018,Belarus,,2010,101,1006,TB,2,01,28,0,0,0,0,0,0,0,0,0,0,0,4,1,2,3,6,1,0,6,3,1,1,,,0
4018,Belarus,,2010,101,1020,HIV,1,01,162,0,0,0,0,0,0,0,0,2,16,45,56,27,7,7,0,1,1,0,0,0,0,,,0
4018,Belarus,,2010,101,1020,HIV,2,01,80,0,0,0,0,0,0,0,0,1,6,28,26,11,6,1,0,0,1,0,0,0,0,,,0
4018,Belarus,,2011,101,1000,tot,1,01,71349,240,26,27,11,15,50,66,230,653,1096,1564,2080,2801,4201,6595,7423,8783,5776,9212,8278,7551,4614,,,57
4018,Belarus,,2011,101,1000,tot,2,01,63741,180,19,13,12,6,31,33,98,151,267,443,559,849,1276,2175,3092,3799,3252,7773,10416,13964,15317,,,16
4018,Belarus,,2011,101,,ill,1,01,4723,18,0,0,0,0,1,0,5,9,18,47,62,65,81,108,116,132,49,87,90,2252,1576,,,7
4018,Belarus,,2011,101,,ill,2,01,13058,14,0,0,0,0,0,1,1,4,7,14,15,9,18,21,38,36,28,41,117,4699,7991,,,4
4018,Belarus,,2011,101,1005,TB,1,01,528,0,0,0,0,0,0,0,0,8,17,35,38,60,108,102,89,36,14,11,7,2,0,,,1
4018,Belarus,,2011,101,1005,TB,2,01,92,0,0,0,0,0,0,0,0,2,10,13,4,6,13,11,5,8,2,5,6,2,5,,,0
4018,Belarus,,2011,101,1006,TB,1,01,90,0,0,0,0,0,0,0,0,0,4,5,10,14,15,15,12,9,1,2,1,0,2,,,0
4018,Belarus,,2011,101,1006,TB,2,01,27,0,0,0,0,0,0,0,0,0,0,3,3,3,2,2,3,1,0,2,3,3,2,,,0
4018,Belarus,,2011,101,1020,HIV,1,01,200,0,0,1,0,0,0,0,0,0,15,52,60,42,17,8,3,1,1,0,0,0,0,,,0
4018,Belarus,,2011,101,1020,HIV,2,01,95,0,0,0,0,1,0,0,0,4,18,28,22,9,6,3,3,1,0,0,0,0,0,,,0
4018,Belarus,,2013,101,1000,tot,1,01,63012,238,28,17,11,17,61,41,170,488,801,1168,1639,2112,2973,5022,6522,7803,5643,7335,8223,7100,5574,,,26
4018,Belarus,,2013,101,1000,tot,2,01,62314,169,25,12,7,10,27,32,66,147,216,338,505,674,1043,1723,2691,3278,3285,6191,10466,13471,17928,,,10
4018,Belarus,,2013,101,,ill,1,01,4931,14,0,0,0,0,0,0,1,7,21,33,48,62,55,73,102,113,49,35,73,2104,2136,,,5
4018,Belarus,,2013,101,,ill,2,01,14037,6,1,0,0,0,0,0,0,4,8,5,7,12,17,20,32,19,9,31,89,4314,9459,,,4
4018,Belarus,,2013,101,1005,TB,1,01,402,0,0,0,0,0,0,0,0,2,9,29,49,45,52,81,62,38,14,7,8,3,1,,,2
4018,Belarus,,2013,101,1005,TB,2,01,64,0,0,0,0,0,0,0,0,0,1,4,12,5,10,4,11,0,4,2,3,5,3,,,0
4018,Belarus,,2013,101,1006,TB,1,01,58,0,0,0,0,0,0,0,0,1,0,1,4,11,9,10,9,5,6,0,1,1,0,,,0
4018,Belarus,,2013,101,1006,TB,2,01,23,0,0,0,0,0,0,0,0,0,0,3,2,2,1,3,3,1,3,1,1,1,2,,,0
4018,Belarus,,2013,101,1020,HIV,1,01,161,0,1,0,0,0,1,0,0,0,9,38,40,40,14,9,4,5,0,0,0,0,0,,,0
4018,Belarus,,2013,101,1020,HIV,2,01,79,2,0,0,0,0,0,0,0,2,12,20,15,14,9,1,3,1,0,0,0,0,0,,,0
4018,Belarus,,2014,101,1000,tot,1,01,61274,244,22,16,14,13,49,47,166,442,748,1118,1456,1976,2828,4823,6331,7585,6417,6399,8238,6530,5787,,,25
4018,Belarus,,2014,101,1000,tot,2,01,60268,165,12,11,10,8,39,33,55,106,190,335,468,720,945,1688,2500,3142,3579,5312,10134,12392,18412,,,12
4018,Belarus,,2014,101,,ill,1,01,3693,13,0,0,0,0,0,1,5,7,11,27,33,49,52,65,85,79,41,36,49,1424,1712,,,4
4018,Belarus,,2014,101,,ill,2,01,10949,14,0,1,0,0,0,0,2,2,3,4,9,8,8,10,17,27,15,21,44,2904,7857,,,3
4018,Belarus,,2014,101,1005,TB,1,01,334,0,0,0,0,0,0,0,0,3,11,20,36,39,47,69,47,28,15,8,4,4,3,,,0
4018,Belarus,,2014,101,1005,TB,2,01,56,0,0,0,0,0,0,0,0,1,3,6,6,8,4,7,7,2,0,3,2,3,4,,,0
4018,Belarus,,2014,101,1006,TB,1,01,49,0,0,0,0,0,0,0,0,0,3,2,5,9,4,10,4,8,1,3,0,0,0,,,0
4018,Belarus,,2014,101,1006,TB,2,01,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,2,0,0,,,0
4018,Belarus,,2014,101,1020,HIV,1,01,179,1,0,0,0,0,0,1,0,1,13,40,49,43,17,6,5,3,0,0,0,0,0,,,0
4018,Belarus,,2014,101,1020,HIV,2,01,96,0,0,0,0,0,0,0,1,1,10,27,21,14,14,4,3,0,1,0,0,0,0,,,0
3030,Brunei Darussalam,,2000,101,1000,tot,1,01,553,26,5,8,0,2,5,6,16,15,13,18,24,22,19,22,42,34,57,63,43,52,61,,,0
3030,Brunei Darussalam,,2000,101,1000,tot,2,01,412,29,2,1,2,2,4,5,5,10,14,7,9,17,10,29,21,27,51,40,41,30,56,,,0
3030,Brunei Darussalam,,2000,101,,ill,1,01,22,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,2,0,1,3,12,,,0
3030,Brunei Darussalam,,2000,101,,ill,2,01,46,1,0,0,0,0,1,0,2,1,1,1,1,0,0,0,1,2,1,0,1,4,29,,,0
3030,Brunei Darussalam,,2000,101,1005,TB,1,01,10,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2,0,3,1,1,1,,,0
3030,Brunei Darussalam,,2000,101,1005,TB,2,01,3,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,,,0
3030,Brunei Darussalam,,2000,101,1006,TB,1,01,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,0
3030,Brunei Darussalam,,2000,101,1006,TB,2,01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,0
3030,Brunei Darussalam,,2000,101,1020,HIV,1,01,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,,,0
3030,Brunei Darussalam,,2000,101,1020,HIV,2,01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
3030,Brunei Darussalam,,2001,101,1000,tot,1,02,579,27,7,,,,8,5,10,17,22,15,29,23,44,41,36,37,57,48,50,41,62,,,0
3030,Brunei Darussalam,,2001,101,1000,tot,2,02,435,23,8,,,,2,3,7,7,7,9,17,15,15,19,23,28,50,49,48,30,75,,,0
3030,Brunei Darussalam,,2001,101,,ill,1,02,29,2,0,,,,0,0,1,0,0,1,4,0,1,4,0,0,0,2,1,3,10,,,0
3030,Brunei Darussalam,,2001,101,,ill,2,02,44,2,0,,,,0,0,0,0,0,0,1,0,1,0,0,0,1,0,2,8,29,,,0
3030,Brunei Darussalam,,2001,101,1005,TB,1,02,8,0,0,,,,0,0,0,0,0,0,0,0,0,0,2,0,2,1,0,1,2,,,0
3030,Brunei Darussalam,,2001,101,1005,TB,2,02,2,0,0,,,,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,,,0
3030,Brunei Darussalam,,2001,101,1006,TB,1,02,1,0,0,,,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0
3030,Brunei Darussalam,,2001,101,1006,TB,2,02,2,0,0,,,,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,,,0
3030,Brunei Darussalam,,2001,101,1020,HIV,1,02,2,0,0,,,,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,,,0
3030,Brunei Darussalam,,2001,101,1020,HIV,2,02,1,0,0,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
3030,Brunei Darussalam,,2002,101,1000,tot,1,02,583,27,6,,,,3,7,11,24,10,21,17,40,22,23,35,48,47,77,59,54,52,,,0
3030,Brunei Darussalam,,2002,101,1000,tot,2,02,458,35,7,,,,2,6,3,4,6,8,20,13,20,18,28,29,52,38,56,50,63,,,0
3030,Brunei Darussalam,,2002,101,,ill,1,02,28,0,0,,,,0,2,0,1,1,1,0,2,1,1,0,0,1,0,1,7,10,,,0
3030,Brunei Darussalam,,2002,101,,ill,2,02,29,2,0,,,,0,1,0,0,1,0,0,1,1,0,0,1,1,0,0,4,17,,,0
3030,Brunei Darussalam,,2002,101,1005,TB,1,02,6,0,0,,,,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,1,,,0
3030,Brunei Darussalam,,2002,101,1005,TB,2,02,2,0,0,,,,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,,,0
3030,Brunei Darussalam,,2002,101,1006,TB,1,02,2,0,0,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,0
3030,Brunei Darussalam,,2002,101,1006,TB,2,02,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
3030,Brunei Darussalam,,2002,101,1020,HIV,1,02,1,0,0,,,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0
3030,Brunei Darussalam,,2002,101,1020,HIV,2,02,2,0,0,,,,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,,,0
3030,Brunei Darussalam,,2003,101,1000,tot,1,02,555,34,6,,,,2,6,11,17,14,26,24,29,29,31,34,35,44,64,57,55,37,,,0
3030,Brunei Darussalam,,2003,101,1000,tot,2,02,455,33,10,,,,6,6,8,5,5,13,13,19,18,27,14,32,33,56,45,47,65,,,0
3030,Brunei Darussalam,,2003,101,,ill,1,02,19,2,0,,,,0,0,1,1,0,0,0,2,0,0,0,1,0,0,2,4,6,,,0
3030,Brunei Darussalam,,2003,101,,ill,2,02,29,1,1,,,,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,7,16,,,0
3030,Brunei Darussalam,,2003,101,1005,TB,1,02,3,0,0,,,,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,,,0
3030,Brunei Darussalam,,2003,101,1005,TB,2,02,5,0,0,,,,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,,,0
3030,Brunei Darussalam,,2003,101,1006,TB,1,02,1,0,0,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
3030,Brunei Darussalam,,2003,101,1006,TB,2,02,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
3030,Brunei Darussalam,,2003,101,1020,HIV,1,02,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
3030,Brunei Darussalam,,2003,101,1020,HIV,2,02,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
3030,Brunei Darussalam,,2004,101,1000,tot,1,02,559,35,2,,,,10,6,8,14,15,19,20,26,33,31,25,31,55,68,50,54,57,,,0
3030,Brunei Darussalam,,2004,101,1000,tot,2,02,450,28,5,,,,2,4,4,5,6,16,17,21,22,21,37,23,43,56,38,43,59,,,0
3030,Brunei Darussalam,,2004,101,,ill,1,02,22,0,0,,,,0,1,0,1,0,0,1,1,0,0,0,1,2,1,1,4,9,,,0
3030,Brunei Darussalam,,2004,101,,ill,2,02,27,1,0,,,,0,0,0,1,0,1,2,1,1,0,2,1,1,0,0,4,12,,,0
3030,Brunei Darussalam,,2004,101,1005,TB,1,02,3,0,0,,,,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,,,0
3030,Brunei Darussalam,,2004,101,1005,TB,2,02,6,0,0,,,,0,0,0,0,0,1,1,0,0,0,0,0,1,0,2,0,1,,,0
