IND_ID,IND_CODE,INDICATOR_NAME,YEAR,COUNTRY,DISAGGR_1,UNIT,VALUE
86296A68767F99,TB_prevtx_num,Number of people started on TB preventive treatment,2015,Azerbaijan,,Number,331
86296A68767F99,TB_prevtx_num,Number of people started on TB preventive treatment,2016,Azerbaijan,HIV on TPT,Number,319
86296A68767F99,TB_prevtx_num,Number of people started on TB preventive treatment,2016,Azerbaijan,,Number,230
86296A68767F99,TB_prevtx_num,Number of people started on TB preventive treatment,2017,Azerbaijan,HIV on TPT,Number,290
86296A68767F99,TB_prevtx_num,Number of people started on TB preventive treatment,2017,Azerbaijan,,Number,319
86296A68767F99,TB_prevtx_num,Number of people started on TB preventive treatment,2017,Azerbaijan,,Number,2247
86296A68767F99,TB_prevtx_num,Number of people started on TB preventive treatment,2018,Azerbaijan,HIV on TPT,Number,503
86296A68767F99,TB_prevtx_num,Number of people started on TB preventive treatment,2018,Azerbaijan,,Number,254
86296A68767F99,TB_prevtx_num,Number of people started on TB preventive treatment,2018,Azerbaijan,,Number,4545
86296A68767F99,TB_prevtx_num,Number of people started on TB preventive treatment,2019,Azerbaijan,HIV on TPT,Number,795
86296A68767F99,TB_prevtx_num,Number of people started on TB preventive treatment,2019,Azerbaijan,,Number,434
86296A68767F99,TB_prevtx_num,Number of people started on TB preventive treatment,2019,Azerbaijan,,Number,5666
86296A68767F99,TB_prevtx_num,Number of people started on TB preventive treatment,2019,Paraguay,HIV on TPT,Number,136
86296A68767F99,TB_prevtx_num,Number of people started on TB preventive treatment,2019,Paraguay,,Number,206
86296A68767F99,TB_prevtx_num,Number of people started on TB preventive treatment,2019,Paraguay,,Number,16
86296A68767F99,TB_prevtx_num,Number of people started on TB preventive treatment,2020,Paraguay,HIV on TPT,Number,73
86296A68767F99,TB_prevtx_num,Number of people started on TB preventive treatment,2020,Paraguay,,Number,89
86296A68767F99,TB_prevtx_num,Number of people started on TB preventive treatment,2020,Paraguay,,Number,82
86296A68767F99,TB_prevtx_num,Number of people started on TB preventive treatment,2021,Paraguay,HIV on TPT,Number,120
86296A68767F99,TB_prevtx_num,Number of people started on TB preventive treatment,2021,Paraguay,,Number,75
86296A68767F99,TB_prevtx_num,Number of people started on TB preventive treatment,2021,Paraguay,,Number,342
86296A68767F99,TB_prevtx_num,Number of people started on TB preventive treatment,2022,Paraguay,HIV on TPT,Number,25
86296A68767F99,TB_prevtx_num,Number of people started on TB preventive treatment,2022,Paraguay,,Number,61
86296A68767F99,TB_prevtx_num,Number of people started on TB preventive treatment,2022,Paraguay,,Number,433
86296A68767F99,TB_prevtx_num,Number of people started on TB preventive treatment,2023,Paraguay,HIV on TPT,Number,228
86296A68767F99,TB_prevtx_num,Number of people started on TB preventive treatment,2023,Paraguay,,Number,101
86296A68767F99,TB_prevtx_num,Number of people started on TB preventive treatment,2020,Azerbaijan,,Number,291
86296A68767F99,TB_prevtx_num,Number of people started on TB preventive treatment,2020,Azerbaijan,,Number,4114
86296A68767F99,TB_prevtx_num,Number of people started on TB preventive treatment,2021,Azerbaijan,,Number,383
86296A68767F99,TB_prevtx_num,Number of people started on TB preventive treatment,2021,Azerbaijan,,Number,3912
86296A68767F99,TB_prevtx_num,Number of people started on TB preventive treatment,2016,Nauru,,Number,0
86296A68767F99,TB_prevtx_num,Number of people started on TB preventive treatment,2017,Nauru,,Number,1
86296A68767F99,TB_prevtx_num,Number of people started on TB preventive treatment,2017,Nauru,,Number,1
86296A68767F99,TB_prevtx_num,Number of people started on TB preventive treatment,2021,Nauru,,Number,0
86296A68767F99,TB_prevtx_num,Number of people started on TB preventive treatment,2021,Nauru,,Number,0
86296A68767F99,TB_prevtx_num,Number of people started on TB preventive treatment,2015,Nepal,HIV on TPT,Number,1886
86296A68767F99,TB_prevtx_num,Number of people started on TB preventive treatment,2017,Nepal,HIV on TPT,Number,2044
86296A68767F99,TB_prevtx_num,Number of people started on TB preventive treatment,2017,Nepal,,Number,78
86296A68767F99,TB_prevtx_num,Number of people started on TB preventive treatment,2018,Nepal,HIV on TPT,Number,2026
86296A68767F99,TB_prevtx_num,Number of people started on TB preventive treatment,2018,Nepal,,Number,613
86296A68767F99,TB_prevtx_num,Number of people started on TB preventive treatment,2023,Paraguay,,Number,694
86296A68767F99,TB_prevtx_num,Number of people started on TB preventive treatment,2015,Peru,HIV on TPT,Number,1000
86296A68767F99,TB_prevtx_num,Number of people started on TB preventive treatment,2015,Peru,,Number,4261
86296A68767F99,TB_prevtx_num,Number of people started on TB preventive treatment,2016,Peru,HIV on TPT,Number,1285
86296A68767F99,TB_prevtx_num,Number of people started on TB preventive treatment,2016,Peru,,Number,4064
86296A68767F99,TB_prevtx_num,Number of people started on TB preventive treatment,2017,Peru,HIV on TPT,Number,1194
86296A68767F99,TB_prevtx_num,Number of people started on TB preventive treatment,2017,Peru,,Number,3941
86296A68767F99,TB_prevtx_num,Number of people started on TB preventive treatment,2018,Peru,HIV on TPT,Number,1094
86296A68767F99,TB_prevtx_num,Number of people started on TB preventive treatment,2018,Peru,,Number,2635
86296A68767F99,TB_prevtx_num,Number of people started on TB preventive treatment,2018,Peru,,Number,2344
86296A68767F99,TB_prevtx_num,Number of people started on TB preventive treatment,2019,Peru,HIV on TPT,Number,1382
86296A68767F99,TB_prevtx_num,Number of people started on TB preventive treatment,2019,Peru,,Number,2823
86296A68767F99,TB_prevtx_num,Number of people started on TB preventive treatment,2019,Peru,,Number,2412
86296A68767F99,TB_prevtx_num,Number of people started on TB preventive treatment,2020,Peru,,Number,1553
86296A68767F99,TB_prevtx_num,Number of people started on TB preventive treatment,2020,Peru,,Number,1516
86296A68767F99,TB_prevtx_num,Number of people started on TB preventive treatment,2021,Peru,,Number,1368
86296A68767F99,TB_prevtx_num,Number of people started on TB preventive treatment,2021,Peru,,Number,951
86296A68767F99,TB_prevtx_num,Number of people started on TB preventive treatment,2022,Peru,,Number,1274
86296A68767F99,TB_prevtx_num,Number of people started on TB preventive treatment,2022,Peru,,Number,1197
86296A68767F99,TB_prevtx_num,Number of people started on TB preventive treatment,2023,Peru,HIV on TPT,Number,3958
86296A68767F99,TB_prevtx_num,Number of people started on TB preventive treatment,2023,Peru,,Number,1457
86296A68767F99,TB_prevtx_num,Number of people started on TB preventive treatment,2023,Peru,,Number,1903
86296A68767F99,TB_prevtx_num,Number of people started on TB preventive treatment,2015,Philippines,HIV on TPT,Number,1278
86296A68767F99,TB_prevtx_num,Number of people started on TB preventive treatment,2015,Philippines,,Number,6337
86296A68767F99,TB_prevtx_num,Number of people started on TB preventive treatment,2016,Philippines,HIV on TPT,Number,2938
86296A68767F99,TB_prevtx_num,Number of people started on TB preventive treatment,2016,Philippines,,Number,2777
86296A68767F99,TB_prevtx_num,Number of people started on TB preventive treatment,2017,Philippines,HIV on TPT,Number,3817
86296A68767F99,TB_prevtx_num,Number of people started on TB preventive treatment,2017,Philippines,,Number,6473
86296A68767F99,TB_prevtx_num,Number of people started on TB preventive treatment,2017,Maldives,,Number,4
86296A68767F99,TB_prevtx_num,Number of people started on TB preventive treatment,2018,Maldives,HIV on TPT,Number,0
86296A68767F99,TB_prevtx_num,Number of people started on TB preventive treatment,2018,Maldives,,Number,9
86296A68767F99,TB_prevtx_num,Number of people started on TB preventive treatment,2018,Maldives,,Number,6
86296A68767F99,TB_prevtx_num,Number of people started on TB preventive treatment,2019,Maldives,,Number,7
86296A68767F99,TB_prevtx_num,Number of people started on TB preventive treatment,2019,Maldives,,Number,4
86296A68767F99,TB_prevtx_num,Number of people started on TB preventive treatment,2021,Maldives,HIV on TPT,Number,0
86296A68767F99,TB_prevtx_num,Number of people started on TB preventive treatment,2021,Maldives,,Number,0
86296A68767F99,TB_prevtx_num,Number of people started on TB preventive treatment,2021,Maldives,,Number,1
86296A68767F99,TB_prevtx_num,Number of people started on TB preventive treatment,2022,Maldives,HIV on TPT,Number,0
86296A68767F99,TB_prevtx_num,Number of people started on TB preventive treatment,2022,Maldives,,Number,1
86296A68767F99,TB_prevtx_num,Number of people started on TB preventive treatment,2022,Maldives,,Number,11
86296A68767F99,TB_prevtx_num,Number of people started on TB preventive treatment,2015,Mali,,Number,222
86296A68767F99,TB_prevtx_num,Number of people started on TB preventive treatment,2016,Mali,HIV on TPT,Number,2521
86296A68767F99,TB_prevtx_num,Number of people started on TB preventive treatment,2023,Kenya,,Number,3952
86296A68767F99,TB_prevtx_num,Number of people started on TB preventive treatment,2023,Kenya,,Number,41446
86296A68767F99,TB_prevtx_num,Number of people started on TB preventive treatment,2015,Kiribati,HIV on TPT,Number,1
86296A68767F99,TB_prevtx_num,Number of people started on TB preventive treatment,2015,Kiribati,,Number,121
86296A68767F99,TB_prevtx_num,Number of people started on TB preventive treatment,2016,Kiribati,,Number,117
86296A68767F99,TB_prevtx_num,Number of people started on TB preventive treatment,2017,Kiribati,,Number,117
86296A68767F99,TB_prevtx_num,Number of people started on TB preventive treatment,2017,Kiribati,,Number,20
86296A68767F99,TB_prevtx_num,Number of people started on TB preventive treatment,2018,Kiribati,,Number,97
86296A68767F99,TB_prevtx_num,Number of people started on TB preventive treatment,2018,Kiribati,,Number,11
86296A68767F99,TB_prevtx_num,Number of people started on TB preventive treatment,2019,Kiribati,,Number,81
86296A68767F99,TB_prevtx_num,Number of people started on TB preventive treatment,2019,Kiribati,,Number,23
86296A68767F99,TB_prevtx_num,Number of people started on TB preventive treatment,2020,Kiribati,,Number,135
86296A68767F99,TB_prevtx_num,Number of people started on TB preventive treatment,2020,Kiribati,,Number,31
86296A68767F99,TB_prevtx_num,Number of people started on TB preventive treatment,2021,Kiribati,,Number,151
86296A68767F99,TB_prevtx_num,Number of people started on TB preventive treatment,2018,Nepal,,Number,0
86296A68767F99,TB_prevtx_num,Number of people started on TB preventive treatment,2019,Nepal,HIV on TPT,Number,2352
86296A68767F99,TB_prevtx_num,Number of people started on TB preventive treatment,2019,Nepal,,Number,2397
86296A68767F99,TB_prevtx_num,Number of people started on TB preventive treatment,2019,Nepal,,Number,0
86296A68767F99,TB_prevtx_num,Number of people started on TB preventive treatment,2020,Nepal,,Number,1995
86296A68767F99,TB_prevtx_num,Number of people started on TB preventive treatment,2020,Nepal,,Number,0
86296A68767F99,TB_prevtx_num,Number of people started on TB preventive treatment,2021,Nepal,,Number,2108
86296A68767F99,TB_prevtx_num,Number of people started on TB preventive treatment,2021,Nepal,,Number,0
86296A68767F99,TB_prevtx_num,Number of people started on TB preventive treatment,2022,Nepal,,Number,3158
86296A68767F99,TB_prevtx_num,Number of people started on TB preventive treatment,2022,Nepal,,Number,0
86296A68767F99,TB_prevtx_num,Number of people started on TB preventive treatment,2023,Nepal,HIV on TPT,Number,5
86296A68767F99,TB_prevtx_num,Number of people started on TB preventive treatment,2023,Nepal,,Number,3658
86296A68767F99,TB_prevtx_num,Number of people started on TB preventive treatment,2023,Nepal,,Number,0
86296A68767F99,TB_prevtx_num,Number of people started on TB preventive treatment,2015,Netherlands (Kingdom of the),,Number,18
86296A68767F99,TB_prevtx_num,Number of people started on TB preventive treatment,2016,Mali,,Number,390
86296A68767F99,TB_prevtx_num,Number of people started on TB preventive treatment,2017,Mali,HIV on TPT,Number,3217
86296A68767F99,TB_prevtx_num,Number of people started on TB preventive treatment,2017,Mali,,Number,157
86296A68767F99,TB_prevtx_num,Number of people started on TB preventive treatment,2018,Mali,HIV on TPT,Number,3589
86296A68767F99,TB_prevtx_num,Number of people started on TB preventive treatment,2018,Mali,,Number,167
86296A68767F99,TB_prevtx_num,Number of people started on TB preventive treatment,2018,Mali,,Number,389
86296A68767F99,TB_prevtx_num,Number of people started on TB preventive treatment,2019,Mali,HIV on TPT,Number,3068
86296A68767F99,TB_prevtx_num,Number of people started on TB preventive treatment,2019,Mali,,Number,139
86296A68767F99,TB_prevtx_num,Number of people started on TB preventive treatment,2019,Mali,,Number,190
86296A68767F99,TB_prevtx_num,Number of people started on TB preventive treatment,2020,Mali,,Number,526
86296A68767F99,TB_prevtx_num,Number of people started on TB preventive treatment,2020,Mali,,Number,229
86296A68767F99,TB_prevtx_num,Number of people started on TB preventive treatment,2021,Mali,,Number,471
86296A68767F99,TB_prevtx_num,Number of people started on TB preventive treatment,2021,Mali,,Number,584
86296A68767F99,TB_prevtx_num,Number of people started on TB preventive treatment,2022,Mali,HIV on TPT,Number,5214
86296A68767F99,TB_prevtx_num,Number of people started on TB preventive treatment,2016,Netherlands (Kingdom of the),,Number,18
86296A68767F99,TB_prevtx_num,Number of people started on TB preventive treatment,2017,Netherlands (Kingdom of the),,Number,25
86296A68767F99,TB_prevtx_num,Number of people started on TB preventive treatment,2017,Netherlands (Kingdom of the),,Number,751
86296A68767F99,TB_prevtx_num,Number of people started on TB preventive treatment,2018,Netherlands (Kingdom of the),,Number,10
86296A68767F99,TB_prevtx_num,Number of people started on TB preventive treatment,2018,Netherlands (Kingdom of the),,Number,479
86296A68767F99,TB_prevtx_num,Number of people started on TB preventive treatment,2019,Netherlands (Kingdom of the),,Number,15
86296A68767F99,TB_prevtx_num,Number of people started on TB preventive treatment,2019,Netherlands (Kingdom of the),,Number,515
86296A68767F99,TB_prevtx_num,Number of people started on TB preventive treatment,2020,Netherlands (Kingdom of the),,Number,12
86296A68767F99,TB_prevtx_num,Number of people started on TB preventive treatment,2020,Netherlands (Kingdom of the),,Number,370
86296A68767F99,TB_prevtx_num,Number of people started on TB preventive treatment,2021,Netherlands (Kingdom of the),,Number,12
86296A68767F99,TB_prevtx_num,Number of people started on TB preventive treatment,2021,Netherlands (Kingdom of the),,Number,287
86296A68767F99,TB_prevtx_num,Number of people started on TB preventive treatment,2022,Netherlands (Kingdom of the),,Number,7
86296A68767F99,TB_prevtx_num,Number of people started on TB preventive treatment,2022,Netherlands (Kingdom of the),,Number,295
86296A68767F99,TB_prevtx_num,Number of people started on TB preventive treatment,2023,Netherlands (Kingdom of the),,Number,18
86296A68767F99,TB_prevtx_num,Number of people started on TB preventive treatment,2023,Netherlands (Kingdom of the),,Number,308
86296A68767F99,TB_prevtx_num,Number of people started on TB preventive treatment,2015,New Caledonia,,Number,4
86296A68767F99,TB_prevtx_num,Number of people started on TB preventive treatment,2023,New Caledonia,,Number,9
86296A68767F99,TB_prevtx_num,Number of people started on TB preventive treatment,2023,New Caledonia,,Number,3
86296A68767F99,TB_prevtx_num,Number of people started on TB preventive treatment,2015,New Zealand,,Number,28
86296A68767F99,TB_prevtx_num,Number of people started on TB preventive treatment,2016,New Zealand,,Number,29
86296A68767F99,TB_prevtx_num,Number of people started on TB preventive treatment,2017,New Zealand,,Number,27
86296A68767F99,TB_prevtx_num,Number of people started on TB preventive treatment,2018,New Zealand,,Number,17
86296A68767F99,TB_prevtx_num,Number of people started on TB preventive treatment,2015,Nicaragua,HIV on TPT,Number,104
86296A68767F99,TB_prevtx_num,Number of people started on TB preventive treatment,2015,Nicaragua,,Number,303
86296A68767F99,TB_prevtx_num,Number of people started on TB preventive treatment,2016,Nicaragua,HIV on TPT,Number,70
86296A68767F99,TB_prevtx_num,Number of people started on TB preventive treatment,2016,Nicaragua,,Number,203
86296A68767F99,TB_prevtx_num,Number of people started on TB preventive treatment,2022,Mali,,Number,833
86296A68767F99,TB_prevtx_num,Number of people started on TB preventive treatment,2022,Mali,,Number,1068
86296A68767F99,TB_prevtx_num,Number of people started on TB preventive treatment,2023,Mali,HIV on TPT,Number,6786
86296A68767F99,TB_prevtx_num,Number of people started on TB preventive treatment,2023,Mali,,Number,1208
86296A68767F99,TB_prevtx_num,Number of people started on TB preventive treatment,2023,Mali,,Number,2935
86296A68767F99,TB_prevtx_num,Number of people started on TB preventive treatment,2021,Malta,,Number,0
86296A68767F99,TB_prevtx_num,Number of people started on TB preventive treatment,2021,Malta,,Number,16
86296A68767F99,TB_prevtx_num,Number of people started on TB preventive treatment,2022,Malta,,Number,0
86296A68767F99,TB_prevtx_num,Number of people started on TB preventive treatment,2022,Malta,,Number,22
86296A68767F99,TB_prevtx_num,Number of people started on TB preventive treatment,2023,Malta,,Number,0
86296A68767F99,TB_prevtx_num,Number of people started on TB preventive treatment,2023,Malta,,Number,7
86296A68767F99,TB_prevtx_num,Number of people started on TB preventive treatment,2015,Marshall Islands,,Number,19
86296A68767F99,TB_prevtx_num,Number of people started on TB preventive treatment,2017,Marshall Islands,,Number,17
86296A68767F99,TB_prevtx_num,Number of people started on TB preventive treatment,2017,Marshall Islands,,Number,4
86296A68767F99,TB_prevtx_num,Number of people started on TB preventive treatment,2018,Marshall Islands,,Number,10
86296A68767F99,TB_prevtx_num,Number of people started on TB preventive treatment,2017,Nicaragua,HIV on TPT,Number,204
86296A68767F99,TB_prevtx_num,Number of people started on TB preventive treatment,2017,Nicaragua,,Number,256
86296A68767F99,TB_prevtx_num,Number of people started on TB preventive treatment,2017,Nicaragua,,Number,4
86296A68767F99,TB_prevtx_num,Number of people started on TB preventive treatment,2018,Nicaragua,HIV on TPT,Number,290
86296A68767F99,TB_prevtx_num,Number of people started on TB preventive treatment,2018,Nicaragua,,Number,415
86296A68767F99,TB_prevtx_num,Number of people started on TB preventive treatment,2018,Nicaragua,,Number,306
86296A68767F99,TB_prevtx_num,Number of people started on TB preventive treatment,2019,Nicaragua,HIV on TPT,Number,372
86296A68767F99,TB_prevtx_num,Number of people started on TB preventive treatment,2019,Nicaragua,,Number,792
86296A68767F99,TB_prevtx_num,Number of people started on TB preventive treatment,2019,Nicaragua,,Number,0
86296A68767F99,TB_prevtx_num,Number of people started on TB preventive treatment,2020,Nicaragua,HIV on TPT,Number,513
86296A68767F99,TB_prevtx_num,Number of people started on TB preventive treatment,2020,Nicaragua,,Number,373
86296A68767F99,TB_prevtx_num,Number of people started on TB preventive treatment,2020,Nicaragua,,Number,406
86296A68767F99,TB_prevtx_num,Number of people started on TB preventive treatment,2021,Nicaragua,HIV on TPT,Number,616
86296A68767F99,TB_prevtx_num,Number of people started on TB preventive treatment,2021,Nicaragua,,Number,351
86296A68767F99,TB_prevtx_num,Number of people started on TB preventive treatment,2018,Marshall Islands,,Number,49
86296A68767F99,TB_prevtx_num,Number of people started on TB preventive treatment,2019,Marshall Islands,,Number,19
86296A68767F99,TB_prevtx_num,Number of people started on TB preventive treatment,2019,Marshall Islands,,Number,60
86296A68767F99,TB_prevtx_num,Number of people started on TB preventive treatment,2020,Marshall Islands,,Number,10
86296A68767F99,TB_prevtx_num,Number of people started on TB preventive treatment,2020,Marshall Islands,,Number,387
86296A68767F99,TB_prevtx_num,Number of people started on TB preventive treatment,2021,Marshall Islands,,Number,4
86296A68767F99,TB_prevtx_num,Number of people started on TB preventive treatment,2021,Marshall Islands,,Number,110
86296A68767F99,TB_prevtx_num,Number of people started on TB preventive treatment,2022,Marshall Islands,,Number,7
86296A68767F99,TB_prevtx_num,Number of people started on TB preventive treatment,2022,Marshall Islands,,Number,38
86296A68767F99,TB_prevtx_num,Number of people started on TB preventive treatment,2023,Marshall Islands,,Number,1
86296A68767F99,TB_prevtx_num,Number of people started on TB preventive treatment,2023,Marshall Islands,,Number,32
86296A68767F99,TB_prevtx_num,Number of people started on TB preventive treatment,2015,Mauritania,HIV on TPT,Number,0
86296A68767F99,TB_prevtx_num,Number of people started on TB preventive treatment,2016,Mauritania,HIV on TPT,Number,0
86296A68767F99,TB_prevtx_num,Number of people started on TB preventive treatment,2015,Mauritius,HIV on TPT,Number,3
86296A68767F99,TB_prevtx_num,Number of people started on TB preventive treatment,2021,Nicaragua,,Number,557
86296A68767F99,TB_prevtx_num,Number of people started on TB preventive treatment,2022,Nicaragua,HIV on TPT,Number,709
86296A68767F99,TB_prevtx_num,Number of people started on TB preventive treatment,2022,Nicaragua,,Number,23
86296A68767F99,TB_prevtx_num,Number of people started on TB preventive treatment,2022,Nicaragua,,Number,876
86296A68767F99,TB_prevtx_num,Number of people started on TB preventive treatment,2023,Nicaragua,HIV on TPT,Number,712
86296A68767F99,TB_prevtx_num,Number of people started on TB preventive treatment,2023,Nicaragua,,Number,296
86296A68767F99,TB_prevtx_num,Number of people started on TB preventive treatment,2023,Nicaragua,,Number,479
86296A68767F99,TB_prevtx_num,Number of people started on TB preventive treatment,2015,Niger,HIV on TPT,Number,415
86296A68767F99,TB_prevtx_num,Number of people started on TB preventive treatment,2015,Niger,,Number,975
86296A68767F99,TB_prevtx_num,Number of people started on TB preventive treatment,2016,Niger,HIV on TPT,Number,473
86296A68767F99,TB_prevtx_num,Number of people started on TB preventive treatment,2016,Niger,,Number,1640
86296A68767F99,TB_prevtx_num,Number of people started on TB preventive treatment,2017,Niger,,Number,1652
86296A68767F99,TB_prevtx_num,Number of people started on TB preventive treatment,2018,Niger,,Number,3232
86296A68767F99,TB_prevtx_num,Number of people started on TB preventive treatment,2018,Niger,,Number,0
86296A68767F99,TB_prevtx_num,Number of people started on TB preventive treatment,2015,Mauritius,,Number,17
86296A68767F99,TB_prevtx_num,Number of people started on TB preventive treatment,2016,Mauritius,HIV on TPT,Number,1
86296A68767F99,TB_prevtx_num,Number of people started on TB preventive treatment,2016,Mauritius,,Number,16
86296A68767F99,TB_prevtx_num,Number of people started on TB preventive treatment,2017,Mauritius,HIV on TPT,Number,0
86296A68767F99,TB_prevtx_num,Number of people started on TB preventive treatment,2017,Mauritius,,Number,16
86296A68767F99,TB_prevtx_num,Number of people started on TB preventive treatment,2017,Mauritius,,Number,153
86296A68767F99,TB_prevtx_num,Number of people started on TB preventive treatment,2018,Mauritius,,Number,5
86296A68767F99,TB_prevtx_num,Number of people started on TB preventive treatment,2018,Mauritius,,Number,276
86296A68767F99,TB_prevtx_num,Number of people started on TB preventive treatment,2019,Mauritius,HIV on TPT,Number,0
86296A68767F99,TB_prevtx_num,Number of people started on TB preventive treatment,2022,Mauritius,,Number,23
86296A68767F99,TB_prevtx_num,Number of people started on TB preventive treatment,2022,Mauritius,,Number,234
86296A68767F99,TB_prevtx_num,Number of people started on TB preventive treatment,2023,Mauritius,,Number,12
86296A68767F99,TB_prevtx_num,Number of people started on TB preventive treatment,2023,Mauritius,,Number,183
86296A68767F99,TB_prevtx_num,Number of people started on TB preventive treatment,2015,Mexico,HIV on TPT,Number,3696
86296A68767F99,TB_prevtx_num,Number of people started on TB preventive treatment,2019,Niger,,Number,6746
86296A68767F99,TB_prevtx_num,Number of people started on TB preventive treatment,2019,Niger,,Number,0
86296A68767F99,TB_prevtx_num,Number of people started on TB preventive treatment,2020,Niger,,Number,7417
86296A68767F99,TB_prevtx_num,Number of people started on TB preventive treatment,2020,Niger,,Number,0
86296A68767F99,TB_prevtx_num,Number of people started on TB preventive treatment,2021,Niger,,Number,7250
86296A68767F99,TB_prevtx_num,Number of people started on TB preventive treatment,2021,Niger,,Number,0
86296A68767F99,TB_prevtx_num,Number of people started on TB preventive treatment,2022,Niger,HIV on TPT,Number,2403
86296A68767F99,TB_prevtx_num,Number of people started on TB preventive treatment,2022,Niger,,Number,6600
86296A68767F99,TB_prevtx_num,Number of people started on TB preventive treatment,2022,Niger,,Number,0
86296A68767F99,TB_prevtx_num,Number of people started on TB preventive treatment,2023,Niger,HIV on TPT,Number,1758
86296A68767F99,TB_prevtx_num,Number of people started on TB preventive treatment,2023,Niger,,Number,7780
86296A68767F99,TB_prevtx_num,Number of people started on TB preventive treatment,2023,Niger,,Number,0
86296A68767F99,TB_prevtx_num,Number of people started on TB preventive treatment,2015,Nigeria,HIV on TPT,Number,40855
86296A68767F99,TB_prevtx_num,Number of people started on TB preventive treatment,2015,Nigeria,,Number,6254
86296A68767F99,TB_prevtx_num,Number of people started on TB preventive treatment,2020,"China, Macao SAR",,Number,68
86296A68767F99,TB_prevtx_num,Number of people started on TB preventive treatment,2021,"China, Macao SAR",,Number,0
86296A68767F99,TB_prevtx_num,Number of people started on TB preventive treatment,2021,"China, Macao SAR",,Number,47
86296A68767F99,TB_prevtx_num,Number of people started on TB preventive treatment,2022,"China, Macao SAR",,Number,0
86296A68767F99,TB_prevtx_num,Number of people started on TB preventive treatment,2022,"China, Macao SAR",,Number,61
86296A68767F99,TB_prevtx_num,Number of people started on TB preventive treatment,2023,"China, Macao SAR",,Number,3
86296A68767F99,TB_prevtx_num,Number of people started on TB preventive treatment,2023,"China, Macao SAR",,Number,70
86296A68767F99,TB_prevtx_num,Number of people started on TB preventive treatment,2015,Colombia,HIV on TPT,Number,85
86296A68767F99,TB_prevtx_num,Number of people started on TB preventive treatment,2016,Colombia,HIV on TPT,Number,1123
86296A68767F99,TB_prevtx_num,Number of people started on TB preventive treatment,2017,Colombia,,Number,301
86296A68767F99,TB_prevtx_num,Number of people started on TB preventive treatment,2018,Colombia,HIV on TPT,Number,809
86296A68767F99,TB_prevtx_num,Number of people started on TB preventive treatment,2018,Colombia,,Number,461
86296A68767F99,TB_prevtx_num,Number of people started on TB preventive treatment,2018,Colombia,,Number,2662
86296A68767F99,TB_prevtx_num,Number of people started on TB preventive treatment,2019,Colombia,HIV on TPT,Number,2057
86296A68767F99,TB_prevtx_num,Number of people started on TB preventive treatment,2020,Guyana,HIV on TPT,Number,590
86296A68767F99,TB_prevtx_num,Number of people started on TB preventive treatment,2020,Guyana,,Number,4
86296A68767F99,TB_prevtx_num,Number of people started on TB preventive treatment,2020,Guyana,,Number,56
86296A68767F99,TB_prevtx_num,Number of people started on TB preventive treatment,2021,Guyana,,Number,8
86296A68767F99,TB_prevtx_num,Number of people started on TB preventive treatment,2021,Guyana,,Number,80
86296A68767F99,TB_prevtx_num,Number of people started on TB preventive treatment,2022,Guyana,HIV on TPT,Number,286
86296A68767F99,TB_prevtx_num,Number of people started on TB preventive treatment,2022,Guyana,,Number,5
86296A68767F99,TB_prevtx_num,Number of people started on TB preventive treatment,2022,Guyana,,Number,25
86296A68767F99,TB_prevtx_num,Number of people started on TB preventive treatment,2023,Guyana,HIV on TPT,Number,450
86296A68767F99,TB_prevtx_num,Number of people started on TB preventive treatment,2015,Haiti,HIV on TPT,Number,18461
86296A68767F99,TB_prevtx_num,Number of people started on TB preventive treatment,2016,Haiti,HIV on TPT,Number,13811
86296A68767F99,TB_prevtx_num,Number of people started on TB preventive treatment,2016,Haiti,,Number,86
86296A68767F99,TB_prevtx_num,Number of people started on TB preventive treatment,2017,Haiti,,Number,1024
86296A68767F99,TB_prevtx_num,Number of people started on TB preventive treatment,2018,Haiti,,Number,1399
86296A68767F99,TB_prevtx_num,Number of people started on TB preventive treatment,2018,Eswatini,,Number,0
86296A68767F99,TB_prevtx_num,Number of people started on TB preventive treatment,2019,Eswatini,HIV on TPT,Number,122414
86296A68767F99,TB_prevtx_num,Number of people started on TB preventive treatment,2019,Eswatini,,Number,307
86296A68767F99,TB_prevtx_num,Number of people started on TB preventive treatment,2019,Eswatini,,Number,0
86296A68767F99,TB_prevtx_num,Number of people started on TB preventive treatment,2020,Eswatini,HIV on TPT,Number,29999
86296A68767F99,TB_prevtx_num,Number of people started on TB preventive treatment,2020,Eswatini,,Number,194
86296A68767F99,TB_prevtx_num,Number of people started on TB preventive treatment,2020,Eswatini,,Number,0
86296A68767F99,TB_prevtx_num,Number of people started on TB preventive treatment,2021,Eswatini,HIV on TPT,Number,22518
86296A68767F99,TB_prevtx_num,Number of people started on TB preventive treatment,2021,Eswatini,,Number,319
86296A68767F99,TB_prevtx_num,Number of people started on TB preventive treatment,2021,Eswatini,,Number,0
86296A68767F99,TB_prevtx_num,Number of people started on TB preventive treatment,2022,Eswatini,HIV on TPT,Number,13479
86296A68767F99,TB_prevtx_num,Number of people started on TB preventive treatment,2022,Eswatini,,Number,109
86296A68767F99,TB_prevtx_num,Number of people started on TB preventive treatment,2022,Eswatini,,Number,457
86296A68767F99,TB_prevtx_num,Number of people started on TB preventive treatment,2023,Eswatini,HIV on TPT,Number,5287
86296A68767F99,TB_prevtx_num,Number of people started on TB preventive treatment,2015,Mexico,,Number,3531
