IND_ID,IND_CODE,INDICATOR_NAME,YEAR,COUNTRY,DISAGGR_1,DISAGGR_2,UNIT,VALUE,VALUE_LO,VALUE_HI
9FFEC4F64CE46F,TB_e_inc_agesex_num,Estimated number of incident TB cases by age group and sex,2023,Morocco,Female,35-44 years,Number,1900,840,3100
9FFEC4F64CE46F,TB_e_inc_agesex_num,Estimated number of incident TB cases by age group and sex,2023,Morocco,Male,35-44 years,Number,3700,1600,5800
9FFEC4F64CE46F,TB_e_inc_agesex_num,Estimated number of incident TB cases by age group and sex,2023,Morocco,Female,45-54 years,Number,1500,660,2400
9FFEC4F64CE46F,TB_e_inc_agesex_num,Estimated number of incident TB cases by age group and sex,2023,Morocco,Male,45-54 years,Number,2400,1000,3700
9FFEC4F64CE46F,TB_e_inc_agesex_num,Estimated number of incident TB cases by age group and sex,2023,Morocco,Female,5-14 years,Number,1000,440,1600
9FFEC4F64CE46F,TB_e_inc_agesex_num,Estimated number of incident TB cases by age group and sex,2023,Morocco,Male,5-14 years,Number,950,410,1500
9FFEC4F64CE46F,TB_e_inc_agesex_num,Estimated number of incident TB cases by age group and sex,2023,Morocco,Female,55-64 years,Number,1400,610,2200
9FFEC4F64CE46F,TB_e_inc_agesex_num,Estimated number of incident TB cases by age group and sex,2023,Morocco,Male,55-64 years,Number,2100,900,3300
9FFEC4F64CE46F,TB_e_inc_agesex_num,Estimated number of incident TB cases by age group and sex,2023,Morocco,Female,65 years and older,Number,1500,650,2400
9FFEC4F64CE46F,TB_e_inc_agesex_num,Estimated number of incident TB cases by age group and sex,2023,Morocco,Male,65 years and older,Number,2200,930,3400
9FFEC4F64CE46F,TB_e_inc_agesex_num,Estimated number of incident TB cases by age group and sex,2023,Mozambique,Female,0-4 years,Number,2300,0,5900
9FFEC4F64CE46F,TB_e_inc_agesex_num,Estimated number of incident TB cases by age group and sex,2023,Mozambique,Male,0-4 years,Number,2700,0,7000
9FFEC4F64CE46F,TB_e_inc_agesex_num,Estimated number of incident TB cases by age group and sex,2023,Mozambique,Female,15-24 years,Number,3500,0,9100
9FFEC4F64CE46F,TB_e_inc_agesex_num,Estimated number of incident TB cases by age group and sex,2023,Mozambique,Male,15-24 years,Number,6900,0,18000
9FFEC4F64CE46F,TB_e_inc_agesex_num,Estimated number of incident TB cases by age group and sex,2023,Mozambique,Female,25-34 years,Number,14000,0,35000
9FFEC4F64CE46F,TB_e_inc_agesex_num,Estimated number of incident TB cases by age group and sex,2023,Mozambique,Male,25-34 years,Number,12000,0,30000
9FFEC4F64CE46F,TB_e_inc_agesex_num,Estimated number of incident TB cases by age group and sex,2023,Mozambique,Female,35-44 years,Number,13000,0,34000
9FFEC4F64CE46F,TB_e_inc_agesex_num,Estimated number of incident TB cases by age group and sex,2023,Mozambique,Male,35-44 years,Number,15000,0,37000
9FFEC4F64CE46F,TB_e_inc_agesex_num,Estimated number of incident TB cases by age group and sex,2023,Mozambique,Female,45-54 years,Number,9300,0,24000
9FFEC4F64CE46F,TB_e_inc_agesex_num,Estimated number of incident TB cases by age group and sex,2023,Mozambique,Male,45-54 years,Number,8800,0,23000
9FFEC4F64CE46F,TB_e_inc_agesex_num,Estimated number of incident TB cases by age group and sex,2023,Mozambique,Female,5-14 years,Number,5700,0,15000
9FFEC4F64CE46F,TB_e_inc_agesex_num,Estimated number of incident TB cases by age group and sex,2023,Mozambique,Male,5-14 years,Number,5800,0,15000
9FFEC4F64CE46F,TB_e_inc_agesex_num,Estimated number of incident TB cases by age group and sex,2023,Mozambique,Female,55-64 years,Number,4000,0,10000
9FFEC4F64CE46F,TB_e_inc_agesex_num,Estimated number of incident TB cases by age group and sex,2023,Mozambique,Male,55-64 years,Number,5500,0,14000
9FFEC4F64CE46F,TB_e_inc_agesex_num,Estimated number of incident TB cases by age group and sex,2023,Mozambique,Female,65 years and older,Number,6600,0,17000
9FFEC4F64CE46F,TB_e_inc_agesex_num,Estimated number of incident TB cases by age group and sex,2023,Mozambique,Male,65 years and older,Number,6800,0,18000
9FFEC4F64CE46F,TB_e_inc_agesex_num,Estimated number of incident TB cases by age group and sex,2023,Myanmar,Female,0-4 years,Number,9600,0,25000
9FFEC4F64CE46F,TB_e_inc_agesex_num,Estimated number of incident TB cases by age group and sex,2023,Myanmar,Male,0-4 years,Number,12000,0,31000
9FFEC4F64CE46F,TB_e_inc_agesex_num,Estimated number of incident TB cases by age group and sex,2023,Myanmar,Female,15-24 years,Number,16000,0,43000
9FFEC4F64CE46F,TB_e_inc_agesex_num,Estimated number of incident TB cases by age group and sex,2023,Myanmar,Male,15-24 years,Number,16000,0,44000
9FFEC4F64CE46F,TB_e_inc_agesex_num,Estimated number of incident TB cases by age group and sex,2023,Myanmar,Female,25-34 years,Number,17000,0,46000
9FFEC4F64CE46F,TB_e_inc_agesex_num,Estimated number of incident TB cases by age group and sex,2023,Myanmar,Male,25-34 years,Number,28000,0,74000
9FFEC4F64CE46F,TB_e_inc_agesex_num,Estimated number of incident TB cases by age group and sex,2023,Myanmar,Female,35-44 years,Number,15000,0,39000
9FFEC4F64CE46F,TB_e_inc_agesex_num,Estimated number of incident TB cases by age group and sex,2023,Myanmar,Male,35-44 years,Number,34000,0,89000
9FFEC4F64CE46F,TB_e_inc_agesex_num,Estimated number of incident TB cases by age group and sex,2023,Myanmar,Female,45-54 years,Number,15000,0,39000
9FFEC4F64CE46F,TB_e_inc_agesex_num,Estimated number of incident TB cases by age group and sex,2023,Malaysia,Female,0-4 years,Number,700,3,1400
9FFEC4F64CE46F,TB_e_inc_agesex_num,Estimated number of incident TB cases by age group and sex,2023,Malaysia,Male,0-4 years,Number,850,4,1700
9FFEC4F64CE46F,TB_e_inc_agesex_num,Estimated number of incident TB cases by age group and sex,2023,Malaysia,Female,15-24 years,Number,2500,12,4900
9FFEC4F64CE46F,TB_e_inc_agesex_num,Estimated number of incident TB cases by age group and sex,2023,Malaysia,Male,15-24 years,Number,2800,14,5500
9FFEC4F64CE46F,TB_e_inc_agesex_num,Estimated number of incident TB cases by age group and sex,2023,Malaysia,Female,25-34 years,Number,2500,13,5100
9FFEC4F64CE46F,TB_e_inc_agesex_num,Estimated number of incident TB cases by age group and sex,2023,Malaysia,Male,25-34 years,Number,4100,21,8300
9FFEC4F64CE46F,TB_e_inc_agesex_num,Estimated number of incident TB cases by age group and sex,2023,Malaysia,Female,35-44 years,Number,2400,12,4900
9FFEC4F64CE46F,TB_e_inc_agesex_num,Estimated number of incident TB cases by age group and sex,2023,Malaysia,Male,35-44 years,Number,4300,22,8700
9FFEC4F64CE46F,TB_e_inc_agesex_num,Estimated number of incident TB cases by age group and sex,2023,Malaysia,Female,45-54 years,Number,2500,12,5000
9FFEC4F64CE46F,TB_e_inc_agesex_num,Estimated number of incident TB cases by age group and sex,2023,Malaysia,Male,45-54 years,Number,4500,23,9000
9FFEC4F64CE46F,TB_e_inc_agesex_num,Estimated number of incident TB cases by age group and sex,2023,Myanmar,Male,45-54 years,Number,31000,0,81000
9FFEC4F64CE46F,TB_e_inc_agesex_num,Estimated number of incident TB cases by age group and sex,2023,Myanmar,Female,5-14 years,Number,12000,0,31000
9FFEC4F64CE46F,TB_e_inc_agesex_num,Estimated number of incident TB cases by age group and sex,2023,Myanmar,Male,5-14 years,Number,12000,0,31000
9FFEC4F64CE46F,TB_e_inc_agesex_num,Estimated number of incident TB cases by age group and sex,2023,Myanmar,Female,55-64 years,Number,15000,0,39000
9FFEC4F64CE46F,TB_e_inc_agesex_num,Estimated number of incident TB cases by age group and sex,2023,Myanmar,Male,55-64 years,Number,27000,0,72000
9FFEC4F64CE46F,TB_e_inc_agesex_num,Estimated number of incident TB cases by age group and sex,2023,Myanmar,Female,65 years and older,Number,16000,0,44000
9FFEC4F64CE46F,TB_e_inc_agesex_num,Estimated number of incident TB cases by age group and sex,2023,Myanmar,Male,65 years and older,Number,28000,0,73000
9FFEC4F64CE46F,TB_e_inc_agesex_num,Estimated number of incident TB cases by age group and sex,2023,Namibia,Female,0-4 years,Number,430,0,1100
9FFEC4F64CE46F,TB_e_inc_agesex_num,Estimated number of incident TB cases by age group and sex,2023,Namibia,Male,0-4 years,Number,520,0,1300
9FFEC4F64CE46F,TB_e_inc_agesex_num,Estimated number of incident TB cases by age group and sex,2023,Namibia,Female,15-24 years,Number,630,0,1600
9FFEC4F64CE46F,TB_e_inc_agesex_num,Estimated number of incident TB cases by age group and sex,2023,Malaysia,Female,5-14 years,Number,830,4,1700
9FFEC4F64CE46F,TB_e_inc_agesex_num,Estimated number of incident TB cases by age group and sex,2023,Malaysia,Male,5-14 years,Number,830,4,1700
9FFEC4F64CE46F,TB_e_inc_agesex_num,Estimated number of incident TB cases by age group and sex,2023,Malaysia,Female,55-64 years,Number,2500,12,4900
9FFEC4F64CE46F,TB_e_inc_agesex_num,Estimated number of incident TB cases by age group and sex,2023,Malaysia,Male,55-64 years,Number,4400,22,8700
9FFEC4F64CE46F,TB_e_inc_agesex_num,Estimated number of incident TB cases by age group and sex,2023,Malaysia,Female,65 years and older,Number,2800,14,5500
9FFEC4F64CE46F,TB_e_inc_agesex_num,Estimated number of incident TB cases by age group and sex,2023,Malaysia,Male,65 years and older,Number,4500,22,8900
9FFEC4F64CE46F,TB_e_inc_agesex_num,Estimated number of incident TB cases by age group and sex,2023,Maldives,Female,0-4 years,Number,0,0,0
9FFEC4F64CE46F,TB_e_inc_agesex_num,Estimated number of incident TB cases by age group and sex,2023,Maldives,Male,0-4 years,Number,0,0,0
9FFEC4F64CE46F,TB_e_inc_agesex_num,Estimated number of incident TB cases by age group and sex,2023,Maldives,Female,15-24 years,Number,9,3,15
9FFEC4F64CE46F,TB_e_inc_agesex_num,Estimated number of incident TB cases by age group and sex,2023,Maldives,Male,15-24 years,Number,13,4,22
9FFEC4F64CE46F,TB_e_inc_agesex_num,Estimated number of incident TB cases by age group and sex,2023,Namibia,Male,15-24 years,Number,1000,0,2500
9FFEC4F64CE46F,TB_e_inc_agesex_num,Estimated number of incident TB cases by age group and sex,2023,Namibia,Female,25-34 years,Number,1000,0,2600
9FFEC4F64CE46F,TB_e_inc_agesex_num,Estimated number of incident TB cases by age group and sex,2023,Namibia,Male,25-34 years,Number,1900,0,4700
9FFEC4F64CE46F,TB_e_inc_agesex_num,Estimated number of incident TB cases by age group and sex,2023,Namibia,Female,35-44 years,Number,1000,0,2600
9FFEC4F64CE46F,TB_e_inc_agesex_num,Estimated number of incident TB cases by age group and sex,2023,Namibia,Male,35-44 years,Number,1900,0,4700
9FFEC4F64CE46F,TB_e_inc_agesex_num,Estimated number of incident TB cases by age group and sex,2023,Namibia,Female,45-54 years,Number,720,0,1800
9FFEC4F64CE46F,TB_e_inc_agesex_num,Estimated number of incident TB cases by age group and sex,2023,Namibia,Male,45-54 years,Number,1400,0,3500
9FFEC4F64CE46F,TB_e_inc_agesex_num,Estimated number of incident TB cases by age group and sex,2023,Namibia,Female,5-14 years,Number,370,0,930
9FFEC4F64CE46F,TB_e_inc_agesex_num,Estimated number of incident TB cases by age group and sex,2023,Namibia,Male,5-14 years,Number,370,0,930
9FFEC4F64CE46F,TB_e_inc_agesex_num,Estimated number of incident TB cases by age group and sex,2023,Namibia,Female,55-64 years,Number,490,0,1200
9FFEC4F64CE46F,TB_e_inc_agesex_num,Estimated number of incident TB cases by age group and sex,2023,Maldives,Female,25-34 years,Number,11,3,19
9FFEC4F64CE46F,TB_e_inc_agesex_num,Estimated number of incident TB cases by age group and sex,2023,Maldives,Male,25-34 years,Number,34,10,59
9FFEC4F64CE46F,TB_e_inc_agesex_num,Estimated number of incident TB cases by age group and sex,2023,Maldives,Female,35-44 years,Number,11,3,19
9FFEC4F64CE46F,TB_e_inc_agesex_num,Estimated number of incident TB cases by age group and sex,2023,Maldives,Male,35-44 years,Number,40,11,68
9FFEC4F64CE46F,TB_e_inc_agesex_num,Estimated number of incident TB cases by age group and sex,2023,Maldives,Female,45-54 years,Number,7,2,12
9FFEC4F64CE46F,TB_e_inc_agesex_num,Estimated number of incident TB cases by age group and sex,2023,Maldives,Male,45-54 years,Number,20,6,34
9FFEC4F64CE46F,TB_e_inc_agesex_num,Estimated number of incident TB cases by age group and sex,2023,Maldives,Female,5-14 years,Number,4,1,6
9FFEC4F64CE46F,TB_e_inc_agesex_num,Estimated number of incident TB cases by age group and sex,2023,Maldives,Male,5-14 years,Number,0,0,0
9FFEC4F64CE46F,TB_e_inc_agesex_num,Estimated number of incident TB cases by age group and sex,2023,Maldives,Female,55-64 years,Number,11,3,19
9FFEC4F64CE46F,TB_e_inc_agesex_num,Estimated number of incident TB cases by age group and sex,2023,Maldives,Male,55-64 years,Number,22,6,37
9FFEC4F64CE46F,TB_e_inc_agesex_num,Estimated number of incident TB cases by age group and sex,2023,Namibia,Male,55-64 years,Number,860,0,2200
9FFEC4F64CE46F,TB_e_inc_agesex_num,Estimated number of incident TB cases by age group and sex,2023,Namibia,Female,65 years and older,Number,540,0,1300
9FFEC4F64CE46F,TB_e_inc_agesex_num,Estimated number of incident TB cases by age group and sex,2023,Namibia,Male,65 years and older,Number,710,0,1800
9FFEC4F64CE46F,TB_e_inc_agesex_num,Estimated number of incident TB cases by age group and sex,2023,Nauru,Female,0-4 years,Number,0,0,0
9FFEC4F64CE46F,TB_e_inc_agesex_num,Estimated number of incident TB cases by age group and sex,2023,Nauru,Male,0-4 years,Number,2,1,3
9FFEC4F64CE46F,TB_e_inc_agesex_num,Estimated number of incident TB cases by age group and sex,2023,Nauru,Female,15-24 years,Number,1,1,2
9FFEC4F64CE46F,TB_e_inc_agesex_num,Estimated number of incident TB cases by age group and sex,2023,Nauru,Male,15-24 years,Number,0,0,0
9FFEC4F64CE46F,TB_e_inc_agesex_num,Estimated number of incident TB cases by age group and sex,2023,Nauru,Female,25-34 years,Number,2,1,3
9FFEC4F64CE46F,TB_e_inc_agesex_num,Estimated number of incident TB cases by age group and sex,2023,Nauru,Male,25-34 years,Number,2,1,3
9FFEC4F64CE46F,TB_e_inc_agesex_num,Estimated number of incident TB cases by age group and sex,2023,Nauru,Female,35-44 years,Number,0,0,0
9FFEC4F64CE46F,TB_e_inc_agesex_num,Estimated number of incident TB cases by age group and sex,2023,Maldives,Female,65 years and older,Number,7,2,12
9FFEC4F64CE46F,TB_e_inc_agesex_num,Estimated number of incident TB cases by age group and sex,2023,Maldives,Male,65 years and older,Number,23,7,40
9FFEC4F64CE46F,TB_e_inc_agesex_num,Estimated number of incident TB cases by age group and sex,2023,Mali,Female,0-4 years,Number,190,0,450
9FFEC4F64CE46F,TB_e_inc_agesex_num,Estimated number of incident TB cases by age group and sex,2023,Mali,Male,0-4 years,Number,230,0,550
9FFEC4F64CE46F,TB_e_inc_agesex_num,Estimated number of incident TB cases by age group and sex,2023,Mali,Female,15-24 years,Number,690,0,1700
9FFEC4F64CE46F,TB_e_inc_agesex_num,Estimated number of incident TB cases by age group and sex,2023,Mali,Male,15-24 years,Number,980,0,2400
9FFEC4F64CE46F,TB_e_inc_agesex_num,Estimated number of incident TB cases by age group and sex,2023,Mali,Female,25-34 years,Number,850,0,2100
9FFEC4F64CE46F,TB_e_inc_agesex_num,Estimated number of incident TB cases by age group and sex,2023,Mali,Male,25-34 years,Number,1600,0,3900
9FFEC4F64CE46F,TB_e_inc_agesex_num,Estimated number of incident TB cases by age group and sex,2023,Mali,Female,35-44 years,Number,850,0,2100
9FFEC4F64CE46F,TB_e_inc_agesex_num,Estimated number of incident TB cases by age group and sex,2023,Mali,Male,35-44 years,Number,1400,0,3500
9FFEC4F64CE46F,TB_e_inc_agesex_num,Estimated number of incident TB cases by age group and sex,2023,Nauru,Male,35-44 years,Number,1,1,2
9FFEC4F64CE46F,TB_e_inc_agesex_num,Estimated number of incident TB cases by age group and sex,2023,Nauru,Female,45-54 years,Number,6,4,8
9FFEC4F64CE46F,TB_e_inc_agesex_num,Estimated number of incident TB cases by age group and sex,2023,Nauru,Male,45-54 years,Number,2,1,3
9FFEC4F64CE46F,TB_e_inc_agesex_num,Estimated number of incident TB cases by age group and sex,2023,Nauru,Female,5-14 years,Number,1,1,2
9FFEC4F64CE46F,TB_e_inc_agesex_num,Estimated number of incident TB cases by age group and sex,2023,Nauru,Male,5-14 years,Number,0,0,0
9FFEC4F64CE46F,TB_e_inc_agesex_num,Estimated number of incident TB cases by age group and sex,2023,Nauru,Female,55-64 years,Number,0,0,0
9FFEC4F64CE46F,TB_e_inc_agesex_num,Estimated number of incident TB cases by age group and sex,2023,Nauru,Male,55-64 years,Number,0,0,0
9FFEC4F64CE46F,TB_e_inc_agesex_num,Estimated number of incident TB cases by age group and sex,2023,Nauru,Female,65 years and older,Number,2,1,3
9FFEC4F64CE46F,TB_e_inc_agesex_num,Estimated number of incident TB cases by age group and sex,2023,Nauru,Male,65 years and older,Number,0,0,0
9FFEC4F64CE46F,TB_e_inc_agesex_num,Estimated number of incident TB cases by age group and sex,2023,Nepal,Female,0-4 years,Number,1300,0,3400
9FFEC4F64CE46F,TB_e_inc_agesex_num,Estimated number of incident TB cases by age group and sex,2023,Mali,Female,45-54 years,Number,570,0,1400
9FFEC4F64CE46F,TB_e_inc_agesex_num,Estimated number of incident TB cases by age group and sex,2023,Mali,Male,45-54 years,Number,1100,0,2600
9FFEC4F64CE46F,TB_e_inc_agesex_num,Estimated number of incident TB cases by age group and sex,2023,Mali,Female,5-14 years,Number,240,0,580
9FFEC4F64CE46F,TB_e_inc_agesex_num,Estimated number of incident TB cases by age group and sex,2023,Mali,Male,5-14 years,Number,240,0,580
9FFEC4F64CE46F,TB_e_inc_agesex_num,Estimated number of incident TB cases by age group and sex,2023,Mali,Female,55-64 years,Number,450,0,1100
9FFEC4F64CE46F,TB_e_inc_agesex_num,Estimated number of incident TB cases by age group and sex,2023,Mali,Male,55-64 years,Number,850,0,2100
9FFEC4F64CE46F,TB_e_inc_agesex_num,Estimated number of incident TB cases by age group and sex,2023,Mali,Female,65 years and older,Number,400,0,990
9FFEC4F64CE46F,TB_e_inc_agesex_num,Estimated number of incident TB cases by age group and sex,2023,Mali,Male,65 years and older,Number,770,0,1900
9FFEC4F64CE46F,TB_e_inc_agesex_num,Estimated number of incident TB cases by age group and sex,2023,Malta,Female,0-4 years,Number,0,0,0
9FFEC4F64CE46F,TB_e_inc_agesex_num,Estimated number of incident TB cases by age group and sex,2023,Malta,Male,0-4 years,Number,0,0,0
9FFEC4F64CE46F,TB_e_inc_agesex_num,Estimated number of incident TB cases by age group and sex,2023,Nepal,Male,0-4 years,Number,1500,0,4100
9FFEC4F64CE46F,TB_e_inc_agesex_num,Estimated number of incident TB cases by age group and sex,2023,Nepal,Female,15-24 years,Number,2900,0,7700
9FFEC4F64CE46F,TB_e_inc_agesex_num,Estimated number of incident TB cases by age group and sex,2023,Nepal,Male,15-24 years,Number,4900,0,13000
9FFEC4F64CE46F,TB_e_inc_agesex_num,Estimated number of incident TB cases by age group and sex,2023,Nepal,Female,25-34 years,Number,3000,0,8100
9FFEC4F64CE46F,TB_e_inc_agesex_num,Estimated number of incident TB cases by age group and sex,2023,Nepal,Male,25-34 years,Number,5500,0,15000
9FFEC4F64CE46F,TB_e_inc_agesex_num,Estimated number of incident TB cases by age group and sex,2023,Nepal,Female,35-44 years,Number,3000,0,8000
9FFEC4F64CE46F,TB_e_inc_agesex_num,Estimated number of incident TB cases by age group and sex,2023,Nepal,Male,35-44 years,Number,5700,0,15000
9FFEC4F64CE46F,TB_e_inc_agesex_num,Estimated number of incident TB cases by age group and sex,2023,Nepal,Female,45-54 years,Number,3100,0,8400
9FFEC4F64CE46F,TB_e_inc_agesex_num,Estimated number of incident TB cases by age group and sex,2023,Nepal,Male,45-54 years,Number,6800,0,18000
9FFEC4F64CE46F,TB_e_inc_agesex_num,Estimated number of incident TB cases by age group and sex,2023,Nepal,Female,5-14 years,Number,1200,0,3300
9FFEC4F64CE46F,TB_e_inc_agesex_num,Estimated number of incident TB cases by age group and sex,2023,Malta,Female,15-24 years,Number,0,0,0
9FFEC4F64CE46F,TB_e_inc_agesex_num,Estimated number of incident TB cases by age group and sex,2023,Malta,Male,15-24 years,Number,6,4,8
9FFEC4F64CE46F,TB_e_inc_agesex_num,Estimated number of incident TB cases by age group and sex,2023,Malta,Female,25-34 years,Number,5,3,6
9FFEC4F64CE46F,TB_e_inc_agesex_num,Estimated number of incident TB cases by age group and sex,2023,Malta,Male,25-34 years,Number,30,20,40
9FFEC4F64CE46F,TB_e_inc_agesex_num,Estimated number of incident TB cases by age group and sex,2023,Malta,Female,35-44 years,Number,8,5,11
9FFEC4F64CE46F,TB_e_inc_agesex_num,Estimated number of incident TB cases by age group and sex,2023,Malta,Male,35-44 years,Number,15,10,20
9FFEC4F64CE46F,TB_e_inc_agesex_num,Estimated number of incident TB cases by age group and sex,2023,Malta,Female,45-54 years,Number,1,1,2
9FFEC4F64CE46F,TB_e_inc_agesex_num,Estimated number of incident TB cases by age group and sex,2023,Malta,Male,45-54 years,Number,5,3,6
9FFEC4F64CE46F,TB_e_inc_agesex_num,Estimated number of incident TB cases by age group and sex,2023,Malta,Female,5-14 years,Number,1,1,2
9FFEC4F64CE46F,TB_e_inc_agesex_num,Estimated number of incident TB cases by age group and sex,2023,Malta,Male,5-14 years,Number,0,0,0
9FFEC4F64CE46F,TB_e_inc_agesex_num,Estimated number of incident TB cases by age group and sex,2023,Nepal,Male,5-14 years,Number,1200,0,3300
9FFEC4F64CE46F,TB_e_inc_agesex_num,Estimated number of incident TB cases by age group and sex,2023,Nepal,Female,55-64 years,Number,3400,0,9000
9FFEC4F64CE46F,TB_e_inc_agesex_num,Estimated number of incident TB cases by age group and sex,2023,Nepal,Male,55-64 years,Number,7500,0,20000
9FFEC4F64CE46F,TB_e_inc_agesex_num,Estimated number of incident TB cases by age group and sex,2023,Nepal,Female,65 years and older,Number,5500,0,15000
9FFEC4F64CE46F,TB_e_inc_agesex_num,Estimated number of incident TB cases by age group and sex,2023,Nepal,Male,65 years and older,Number,11000,0,31000
9FFEC4F64CE46F,TB_e_inc_agesex_num,Estimated number of incident TB cases by age group and sex,2023,Netherlands (Kingdom of the),Female,0-4 years,Number,6,3,9
9FFEC4F64CE46F,TB_e_inc_agesex_num,Estimated number of incident TB cases by age group and sex,2023,Netherlands (Kingdom of the),Male,0-4 years,Number,5,2,7
9FFEC4F64CE46F,TB_e_inc_agesex_num,Estimated number of incident TB cases by age group and sex,2023,Netherlands (Kingdom of the),Female,15-24 years,Number,47,24,70
9FFEC4F64CE46F,TB_e_inc_agesex_num,Estimated number of incident TB cases by age group and sex,2023,Netherlands (Kingdom of the),Male,15-24 years,Number,130,68,200
9FFEC4F64CE46F,TB_e_inc_agesex_num,Estimated number of incident TB cases by age group and sex,2023,Malta,Female,55-64 years,Number,1,1,2
9FFEC4F64CE46F,TB_e_inc_agesex_num,Estimated number of incident TB cases by age group and sex,2023,Malta,Male,55-64 years,Number,5,3,6
9FFEC4F64CE46F,TB_e_inc_agesex_num,Estimated number of incident TB cases by age group and sex,2023,Malta,Female,65 years and older,Number,2,2,3
9FFEC4F64CE46F,TB_e_inc_agesex_num,Estimated number of incident TB cases by age group and sex,2023,Malta,Male,65 years and older,Number,0,0,0
9FFEC4F64CE46F,TB_e_inc_agesex_num,Estimated number of incident TB cases by age group and sex,2023,Marshall Islands,Female,0-4 years,Number,21,2,40
9FFEC4F64CE46F,TB_e_inc_agesex_num,Estimated number of incident TB cases by age group and sex,2023,Marshall Islands,Male,0-4 years,Number,24,2,45
9FFEC4F64CE46F,TB_e_inc_agesex_num,Estimated number of incident TB cases by age group and sex,2023,Marshall Islands,Female,15-24 years,Number,10,1,19
9FFEC4F64CE46F,TB_e_inc_agesex_num,Estimated number of incident TB cases by age group and sex,2023,Marshall Islands,Male,15-24 years,Number,18,2,33
9FFEC4F64CE46F,TB_e_inc_agesex_num,Estimated number of incident TB cases by age group and sex,2023,Marshall Islands,Female,25-34 years,Number,13,1,24
